loop accuracy efficiency purity fom query_id1 
0 0.568561872909699 0.6757990867579908 0.7184466019417476 0.3106157293173374 ZTF19ackjtfm 
1 0.4429530201342282 0.3013698630136986 0.8354430379746836 0.18943248532289628 ZTF19ackjvjr 
2 0.5791245791245792 0.6926605504587156 0.722488038277512 0.3218207480592802 ZTF19ackjvtl 
3 0.6013513513513513 0.7201834862385321 0.7336448598130841 0.3447219735958827 ZTF19acklbjr 
4 0.5016949152542373 0.41935483870967744 0.8125 0.24780058651026393 ZTF19aclhnkd 
5 0.6870748299319728 0.8888888888888888 0.7384615384615385 0.430976430976431 ZTF19aclhohd 
6 0.6791808873720137 0.8976744186046511 0.7283018867924528 0.4235969750383806 ZTF19aclkbqc 
7 0.6986301369863014 0.9205607476635514 0.7350746268656716 0.44231821290175516 ZTF19aclljyq 
