id,type,a_g,b_g,c_g,snratio_g,chisq_g,nrise_g,a_r,b_r,c_r,snratio_r,chisq_r,nrise_r
ZTF19achagst,Ia,0.4092354693673088,1.9722582537829916,3591.062323726622,12.69574229856705,68.97434231324831,6.0,0.36262438466332136,2.4587843658526354,3838.4921087074404,12.0019758668933,19.979191975964326,7.0
ZTF20aatznro,Ia,0.9422689384841384,4.827307865627113,44239.10817703905,23.874954720231642,5275.3135827339365,4.0,0.7449909768856161,5.094190209097637,43244.692349291014,18.060884752364185,8660.882271055503,4.0
ZTF18aarymnz,Ia,0.26027880696930417,-8.698135055106576,4139.121580788985,9.43677436821469,66.7840081727115,11.0,0.5302146158712947,-6.076222829178865,6120.447990658732,14.506811027336692,15.060821237585714,20.0
ZTF20aagzchj,Ia,0.45620316957614154,2.6706242462681873,13705.492294882552,20.7149595648912,362.92084626719895,6.0,0.400824428918508,6.524110644947368,14258.355301267384,23.343709148713113,192.17748810979947,8.0
ZTF20aahkgcz,Ia,0.4085152681358703,5.75180182683884,13052.519522314042,18.52518123036622,156.15502991304245,19.0,0.3535449359938489,5.751478645689689,12560.267163010027,18.939122554307584,176.17647968779937,19.0
ZTF20aarcpql,Ia,0.4564020414747865,5.411824479354285,13042.646414744182,12.650944300375485,80.16963557218467,4.0,0.6063641883712868,1.5251999612718075,8195.980216726995,12.514991473159776,192.4725168872719,5.0
ZTF19acmgyka,Ia,0.34238279414301315,2.1385233236661025,2851.6558950892027,7.673462317846702,225.53070106316855,11.0,0.39212567668780524,2.3194299170456487,3503.3560188601596,11.79020626041616,51.658025681210646,13.0
ZTF20abzetdf,Ia,0.37835768084463095,-0.819610308455514,4752.347209682214,11.147917749570944,26.674153742324908,9.0,0.31987440063582884,0.7474365135531652,5132.249178681009,13.519790017576863,30.540385389034295,8.0
ZTF19achvpik,Ia,4.57036546101823,-0.26563998069269334,2244.776818990589,7.895677325368979,2.045429004239227,4.0,0.2529121177617783,-2.145818187441079,2277.426221127461,6.349857444121438,113.27111854889512,5.0
ZTF20aambbfn,Ia,0.3791597902971379,-2.5270043078107247,2071.218884917087,6.597036512236784,10.118807360669583,6.0,0.34809878837336,-1.8781280918155017,4798.369621447924,12.029375581456033,60.509992544031135,8.0
ZTF20abyxuky,Ia,0.5153318644755335,-2.120376176633265,2570.7404856260086,10.212846759038072,19.24082649909562,5.0,0.3265025669367388,-1.1209083409415674,2779.0214845090654,12.439076382328922,20.589182570254085,9.0
ZTF20aautzif,Ia,0.3848733319777299,2.702615233927326,22236.40403777618,26.06419580090023,12.055494592214028,4.0,0.33728358820508075,2.857481309307816,18132.44870620407,26.021671892125788,8.308511044373814,5.0
ZTF18aaiscil,Ia,0.09512525496393803,-9.091310675963996,7101.653434924006,18.581157604088123,3417.1700350956303,21.0,0.28331893393044105,-7.251399581160407,4686.99637227006,15.8457985397566,114.33955054956866,26.0
ZTF20abxjefm,Ia,0.3677235385982483,1.3451441843604157,3813.0969685489194,9.350193721156293,78.32736901164027,7.0,0.3743741068882638,-0.7503479962391353,4408.946429244495,11.823855102021454,66.52139115278631,6.0
ZTF18aabyhlc,Ia,0.08297527479370376,-29.395858318473174,1559.804234814236,7.674748557513408,8.548512868359174,12.0,0.11676690600979608,-28.146482435863124,2483.790770603524,8.344082479529806,63.67171173845665,10.0
ZTF20aaogrqe,Ia,0.3877424121235848,2.3793770893706063,2586.787455532031,7.919063808040845,26.49340283678542,6.0,0.3058133133637734,3.6025284007483007,3069.2482761758893,7.974327634279532,26.83295945817176,6.0
ZTF20aamqslk,Ia,0.32450811219526504,-0.5537000314968273,4238.2368055117,14.013783852686068,10.100120576843333,8.0,0.4105707149281134,-1.10864257372776,3578.0223778416334,12.675360791045103,79.11041373580974,11.0
ZTF20aafrihv,Ia,0.3531380606142226,1.5482452020298179,8709.496700376149,18.325237775233784,26.6711789047155,12.0,0.32418786850730946,5.9227831540178295,7621.354295340755,16.411332785635015,87.41278723026153,15.0
ZTF20abvtozi,Ia,0.5356765753474586,-0.4509824277712728,7800.5258214427795,15.696958907971005,84.54874872519817,8.0,0.2885192786893984,-0.9198654274005705,8627.044430100956,19.440847419681813,21.380154363634546,8.0
ZTF18aczddnw,Ia,0.0022561857369073897,1762.2434728831686,460121.1922926282,16.25391822859707,18.893656212658545,5.0,0.24516300894291373,-12.132308971238569,16712.885930200246,22.256751292537977,7.7173648367857925,11.0
ZTF20aaevbvv,Ia,0.6994469961487416,6.363987792192507,6544.475309441496,10.755608639376309,1337.2513097479666,9.0,0.3499229346135294,0.43789946989460676,6338.327170619908,15.730107226044524,102.4309294769944,12.0
ZTF20abylbuf,Ia,0.7318653375760452,1.950183290158063,11269.773374115088,16.70368541438602,71.82792126059368,7.0,0.39134935060701315,4.36435841411877,11883.68900830004,20.3795532746348,49.72126906099183,12.0
ZTF20aafxrcv,Ia,2.1944796450443507,0.13426278049992071,998.4144358630825,5.458563440796587,4.917734831739542,5.0,0.681065665208585,-2.092677660656663,1009.8564009854961,4.984319938405222,0.35176150113873983,4.0
ZTF20aahzyep,Ia,0.31683584038653767,0.1378355228660151,2474.2159381046226,9.27668656615332,0.09834263623819282,5.0,0.2478454698003363,-2.6463082410162406,2278.7823764272903,9.126771273381781,89.93442017417574,5.0
ZTF20aabqjht,Ia,0.4253717864177199,3.033295224381318,6027.175178107534,15.521845242504355,384.63632307375815,6.0,0.4418176802939246,2.3422074650049027,4914.025997514055,15.727929041896248,100.94077113372421,6.0
ZTF19acjdufa,Ia,6.501639120352838,-0.08969137709442203,2947.718886871212,10.093631797484308,1.3470118910871711,4.0,0.3658587090258605,0.9436247965354742,2817.31936111704,8.151703576317171,53.1024398074334,7.0
ZTF19adcdtkw,Ia,0.5906162557700319,-1.1020424973502978,4748.952489905453,13.844914968986625,38.621101963714175,5.0,0.3701734259012018,2.115510637495614,4451.4461136890495,11.112402141367165,78.19391456377244,8.0
ZTF18aaacqmh,Ia,0.0007081314333685667,4014.305316030921,36843.35640865278,6.661599333852536,14.621111901322772,7.0,0.2059252643594627,-19.690254742651785,8117.659524845748,22.515124718573926,49.1396951492201,11.0
ZTF20aalejtl,Ia,0.6016178539905679,1.9059836651073285,5428.8540108722655,13.546851901190326,40.68422967149135,4.0,0.4697321039103811,2.2118457787608605,4993.4159185810295,13.926359522024837,56.03951144850052,7.0
ZTF19acyogvo,Ia,0.41577614723729184,1.7756058652144027,3984.8438583143175,9.793798136126508,27.50837429928554,5.0,1.6673434093473398,0.4583452909043851,4534.130628071237,11.771100674410615,49.887289226464034,5.0
ZTF18abomwsv,Ia,1.9377365451001638,-1.1191240937578295,2366.877568026664,7.588767524537486,5.1050003377664845,5.0,4.369331379763548,-291.4669758113092,3944.977883636748,12.228295650002709,18.23003148451131,6.0
ZTF20abygigy,Ia,0.5228415880448112,3.511476283081298,5101.3614580614,10.704381182904552,342.1895735506336,8.0,0.4689403592029979,3.0488370772759854,5353.22391331038,12.13026164942217,170.45391569252027,8.0
ZTF19acihfxz,Ia,0.31183242328888233,2.290314701979438,5321.403596921666,9.803853364141988,119.11710423602547,11.0,0.3625339174122528,-2.0777267348174524,5452.389756008619,7.500986364541474,173.49093591342867,9.0
ZTF20aauvmix,Ia,2.416703125907969,-0.21976231094211016,2735.7606778864933,13.690845953627534,4.396593111428589,7.0,0.42274149875623923,-0.011136140268469836,2589.0932117828106,10.57710077625854,14.528126688520526,9.0
ZTF19adbnfne,Ia,2.1557355420656372,0.27284997780754866,6883.5678681360605,16.49986536226162,52.21203671194756,5.0,2.008057235544382,0.2523737500569553,6339.164984941885,18.37677629831538,3.2302065653386323,4.0
ZTF18aakglgw,Ia,0.9548418564806828,-2.812019089141641,1880.242590721566,7.360653881209887,46.688644309595894,12.0,5.425037698667608,-0.6100215446084329,9950.89914002782,16.054351587050434,28.708446337574948,16.0
ZTF18acryfsy,Ia,0.12881136872390447,-11.253955493372104,1156.6140974394457,4.8255133519517,2.1872938269765663,4.0,2.1771312655675907,-480.74678696452764,2295.836860525574,7.751138896443217,50.64515588209455,6.0
ZTF20aamdyal,Ia,0.3116552631527633,2.6998606858550613,3529.834764397131,10.209891590008263,283.3748225167446,12.0,0.3899553403319327,2.8025184055233097,3094.045894185402,11.82206971963675,86.31032399746807,15.0
