id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.33495833333333325
ZTF18aatrkga,SN Ia,0.33495833333333325
ZTF19acdkzxk,SN II,0.33495833333333325
ZTF19acdxlns,SN Ia,0.8265833333333332
ZTF19acecluy,SN II,0.33495833333333325
ZTF19acekkts,SN Ia,0.33495833333333325
ZTF19acenveq,SN Ia,0.33495833333333325
ZTF19aceqxtg,SN Ia,0.33495833333333325
ZTF19acetxvq,SN Ia,0.33495833333333325
ZTF19aceuacu,SN Ia,0.791
ZTF19acewotx,SN Ia,0.33495833333333325
ZTF19acewuwn,SN II,0.954
ZTF19acexijn,SN Ia,0.33495833333333325
ZTF19acfecsg,SN Ia,0.8693988095238095
ZTF19acfejbj,SN II,0.770607142857143
ZTF19acfmwlh,SN Ia,0.33495833333333325
ZTF19acfrntd,SN Ia,0.33495833333333325
ZTF19acfsbpa,SN II,0.33495833333333325
ZTF19acfsqjx,SN Ia,0.739
ZTF19acftaml,SN Ia,0.7864880952380952
ZTF19acftfav,SN IIP,0.825404761904762
ZTF19acftfst,SN Ia,0.7746642857142856
ZTF19acfthre,SN Ia,0.33495833333333325
ZTF19acftude,SN IIn,0.86
ZTF19acfwynw,SLSN-I,0.6745035714285714
ZTF19acfxbxe,SN Ia,0.33495833333333325
ZTF19acgaxej,SN Ia,0.33495833333333325
ZTF19acgbzam,SN Ia,0.941
ZTF19acgcdas,SN Ia,0.33495833333333325
ZTF19acgcshq,SN Ia,0.843
ZTF19acgdfjt,SN Ia,0.33495833333333325
ZTF19acgemqj,SN Ia-91T-like,0.8710166666666667
ZTF19acgfvvi,SN II,0.33495833333333325
ZTF19acgjnfz,SN Ia,0.33495833333333325
ZTF19acgjnis,SN Ia,0.33495833333333325
ZTF19acgjohb,SN Ia,0.8148047619047618
ZTF19acgjojy,SN Ia,0.6393095238095238
ZTF19acgjpgh,SLSN-I,0.5905595238095239
ZTF19acgogcm,SN Ia,0.33495833333333325
ZTF19acgonwy,SN Ia,0.8819357142857143
ZTF19acgouje,SN Ia,0.33495833333333325
ZTF19acgphsf,SN Ia,0.33495833333333325
ZTF19acgpkye,SN Ia,0.33495833333333325
ZTF19acgpqxt,SN Ia,0.7045880952380953
ZTF19acgqjln,SN Ia,0.787
ZTF19acgrbeb,SN Ia,0.855754761904762
ZTF19acgxbwo,SN Ia,0.938
ZTF19acgzwbm,SN II,0.33495833333333325
ZTF19acgzzea,SN IIP,0.33495833333333325
ZTF19achagst,SN Ia,0.935
ZTF19achahea,SN Ia,0.33495833333333325
ZTF19achajnc,SN Ia,0.9135
ZTF19achaspq,SN Ia,0.9503333333333333
ZTF19achejoc,SN Ia,0.974
ZTF19achetvw,SN Ia,0.9104047619047619
ZTF19achiyvy,SN Ic,0.8529714285714285
ZTF19achjpyc,SN Ia-91T-like,0.33495833333333325
ZTF19achjqbk,SN IIP,0.8212214285714284
ZTF19achticg,SN Ia,0.33495833333333325
ZTF19achtifr,SN II,0.33495833333333325
ZTF19acifuyf,SN Ia,0.9693333333333334
ZTF19acigkma,SN Ia-91T-like,0.896
ZTF19acignlo,SN II,0.911
ZTF19acihfxz,SN Ia,0.89
ZTF19acihgng,SN Ia,0.819
ZTF19acihlft,SN Ia,0.883
ZTF19acitkzs,SN Ia,0.9143333333333333
ZTF19acitnck,SN Ia,0.7491785714285715
ZTF19acjdufa,SN Ia,0.9435
ZTF19acjdwqv,SN Ia,0.8248690476190476
ZTF19acjerzj,SN Ia,0.33495833333333325
ZTF19acjfhom,SN Ia,0.7248928571428571
ZTF19acjifxp,SN Ia,0.33495833333333325
ZTF19acjjwsy,SN Ia,0.893
ZTF19acjnatv,SN Ia,0.8338880952380952
ZTF19acjnaxa,SN Ia,0.8604047619047619
ZTF19acjqecl,SN Ia,0.8920988095238096
ZTF19acjtkha,SN Ia,0.952
ZTF19acjtlxe,SN Ic,0.33495833333333325
ZTF19acjtpmm,SN II,0.33495833333333325
ZTF19acjtpqd,SN Ic,0.33495833333333325
ZTF19acjuomg,SN Ia,0.812
ZTF19acjwcqy,SN Ic-BL,0.7882214285714285
ZTF19acjwdnu,SN II,0.8558214285714286
ZTF19acjwqvo,SN Ia,0.8623333333333334
ZTF19ackbclh,SN IIn,0.33495833333333325
ZTF19ackjene,SN IIb,0.727547619047619
ZTF19ackjjwf,SN Ib,0.868
ZTF19ackjlrd,SN Ia,0.33495833333333325
ZTF19ackjmge,SN Ia,0.33495833333333325
ZTF19ackjnuq,SN Ia,0.33495833333333325
ZTF19ackjozg,SN Ia,0.33495833333333325
ZTF19ackjsys,SN Ia,0.33495833333333325
ZTF19ackjszs,SN Ib,0.33495833333333325
ZTF19ackjtfm,SN II,0.33495833333333325
ZTF19ackjvjr,SN Ia,0.33495833333333325
ZTF19ackjvtl,SN IIP,0.33495833333333325
ZTF19aclhnkd,SN Ia,0.7181190476190475
ZTF19aclhohd,SN Ia,0.6962857142857143
ZTF19aclkbqc,SN Ia,0.8842321428571429
ZTF19aclljyq,SN Ia,0.972
ZTF19aclobbu,SN II,0.902
ZTF19aclofmz,SN Ia,0.854
ZTF19aclthzj,SN Ia,0.8725
ZTF19aclyezb,SN Ia,0.857
ZTF19acmbekd,SN Ibn,0.9275333333333334
ZTF19acmbiad,SN Ia,0.945
ZTF19acmbjvi,SN Ia,0.8053214285714284
ZTF19acmbkmr,SN Ia,0.7818047619047617
ZTF19acmblbi,SN Ia,0.873404761904762
ZTF19acmdpyr,SN Ia,0.873
ZTF19acmelor,SN Ib,0.944
ZTF19acmgyka,SN Ia,0.8085
ZTF19acmvrsw,SN Ia,0.8574880952380952
ZTF19acmwfli,SN II,0.33495833333333325
ZTF19acmwipq,SN Ia,0.33495833333333325
ZTF19acmwkul,SN Ia,0.33495833333333325
ZTF19acmwszk,SLSN-II,0.33495833333333325
ZTF19acmxidf,SN Ia,0.8170952380952381
ZTF19acmxymo,SN Ia,0.33495833333333325
ZTF19acmyacs,SN II,0.33495833333333325
ZTF19acmyljb,SN Ia,0.33495833333333325
ZTF19acmywjc,SN Ia,0.33495833333333325
ZTF19acnfjyw,SN Ia,0.908
ZTF19acngsnc,SN Ia,0.6747785714285713
ZTF19acnjwgm,SN Ia,0.854
ZTF19acnkeji,SN Ia,0.862
ZTF19acnpnqq,SN Ia,0.7801999999999998
ZTF19acnqsui,SN Ia,0.8170952380952381
ZTF19acnzkph,SN Ia,0.919
ZTF19acoaoty,SN Ia,0.816
ZTF19acojuzv,SN Ia,0.954
ZTF19acojxzo,SN Ia,0.9113333333333332
ZTF19acoknir,SN Ib/c,0.33495833333333325
ZTF19acokufi,SN Ia,0.685725
ZTF19acokzjy,SN Ia,0.946
ZTF19acolhnl,SN Ia,0.33495833333333325
ZTF19acordoi,SN Ia-91T-like,0.8163333333333332
ZTF19acoxgqw,SN Ia,0.725547619047619
ZTF19acoyxuv,SN Ia,0.33495833333333325
ZTF19acpfnth,SN Ia,0.33495833333333325
ZTF19acpgaet,SN Ia,0.6601428571428571
ZTF19acpmuwu,SN Ia,0.88
ZTF19acqdato,SN Ia,0.33495833333333325
ZTF19acqmwtg,SN Ia,0.33495833333333325
ZTF19acqupbp,SN Ia,0.7079285714285712
ZTF19acqxoll,SN Ia,0.8976666666666667
ZTF19acqypso,SN Ia,0.8001666666666667
ZTF19acrbyzj,SN Ia,0.8130952380952381
ZTF19acrcupt,SN Ia,0.8288333333333333
ZTF19acrcxri,SN II,0.974
ZTF19acrdcwh,SN Ia,0.7701071428571428
ZTF19acrddcz,SN Ia-91T-like,0.8652654761904763
ZTF19acrdqej,SN Ia,0.823
ZTF19acrenwk,SN Ia,0.6944404761904762
ZTF19acrmmpq,SN Ia,0.9316833333333335
ZTF19acruaaa,SN Ia,0.33495833333333325
ZTF19acruqph,SN Ia,0.904
ZTF19acrvfkz,SN Ia,0.33495833333333325
ZTF19acrwvao,SN II,0.33495833333333325
ZTF19acrwyyb,SN Ibn,0.33495833333333325
ZTF19acrwzqs,SN Ia,0.33495833333333325
ZTF19acryaon,SN Ia,0.8785154761904763
ZTF19acryurj,SN II,0.946
ZTF19acsaoxd,SN Ia,0.33495833333333325
ZTF19acsfpmi,SN Ia,0.33495833333333325
ZTF19acsfvog,SN Ia,0.33495833333333325
ZTF19acshfvz,SN Ia,0.33495833333333325
ZTF19acshkft,SN Ia,0.5681785714285714
ZTF19acspfcb,SN Ia,0.33495833333333325
ZTF19acsvqrx,SN Ia,0.800154761904762
ZTF19acszmgx,SN II,0.33495833333333325
ZTF19actaiag,SN Ia,0.33495833333333325
ZTF19acteaxl,SN Ia,0.33495833333333325
ZTF19actfpma,SN Ia,0.33495833333333325
ZTF19actfpmy,SN Ia,0.33495833333333325
ZTF19actfxcd,SN IIP,0.33495833333333325
ZTF19acthgxq,SN Ia,0.33495833333333325
ZTF19acthucv,SN Ia,0.33495833333333325
ZTF19actldas,SN Ia,0.7313452380952381
ZTF19actnyae,SN II,0.33495833333333325
ZTF19actzjrf,SN Ia,0.33495833333333325
ZTF19acudiph,SN Ia,0.33495833333333325
ZTF19acuitcy,SN Ia,0.33495833333333325
ZTF19acukcte,SN Ia,0.33495833333333325
ZTF19acukucu,SN IIn,0.6412333333333333
ZTF19aculczm,SN Ia,0.33495833333333325
