id,type,prob_Ia
ZTF18aatrkga,SN Ia,0.6007757936507928
ZTF19acdkzxk,SN II,0.6007757936507928
ZTF19acdxlns,SN Ia,0.6894897186147176
ZTF19acecluy,SN II,0.6007757936507928
ZTF19acekkts,SN Ia,0.6007757936507928
ZTF19acenveq,SN Ia,0.6007757936507928
ZTF19aceqxtg,SN Ia,0.6007757936507928
ZTF19acetxvq,SN Ia,0.6007757936507928
ZTF19aceuacu,SN Ia,0.8087432539682538
ZTF19acewotx,SN Ia,0.6007757936507928
ZTF19acewuwn,SN II,0.7963083333333334
ZTF19acexijn,SN Ia,0.6007757936507928
ZTF19acfecsg,SN Ia,0.6905563852813843
ZTF19acfmwlh,SN Ia,0.6007757936507928
ZTF19acfrntd,SN Ia,0.6007757936507928
ZTF19acfsbpa,SN II,0.6007757936507928
ZTF19acfsqjx,SN Ia,0.8174932539682537
ZTF19acftaml,SN Ia,0.8478845238095236
ZTF19acftfst,SN Ia,0.7733952380952378
ZTF19acfthre,SN Ia,0.6007757936507928
ZTF19acftude,SN IIn,0.44806666666666667
ZTF19acfwynw,SLSN-I,0.6696113275613274
ZTF19acfxbki,SN Ia,0.6007757936507928
ZTF19acfxbxe,SN Ia,0.6007757936507928
ZTF19acgaxej,SN Ia,0.6007757936507928
ZTF19acgbzam,SN Ia,0.8764
ZTF19acgcdas,SN Ia,0.6007757936507928
ZTF19acgcshq,SN Ia,0.8152325396825396
ZTF19acgdfjt,SN Ia,0.6007757936507928
ZTF19acgdxel,SN Ia,0.6659040043290034
ZTF19acgemqj,SN Ia-91T-like,0.7261299783549774
ZTF19acgfvvi,SN II,0.6007757936507928
ZTF19acgjnfz,SN Ia,0.6007757936507928
ZTF19acgjnis,SN Ia,0.6007757936507928
ZTF19acgjohb,SN Ia,0.666665476190476
ZTF19acgjojy,SN Ia,0.6804325396825395
ZTF19acgjosf,SN Ia,0.7808321428571428
ZTF19acgmkrt,SN Ia,0.6488333333333333
ZTF19acgogcm,SN Ia,0.6007757936507928
ZTF19acgonwy,SN Ia,0.7122619047619047
ZTF19acgouje,SN Ia,0.6007757936507928
ZTF19acgphsf,SN Ia,0.6007757936507928
ZTF19acgpkye,SN Ia,0.6007757936507928
ZTF19acgpqxt,SN Ia,0.6764095238095236
ZTF19acgqjln,SN Ia,0.8907333333333333
ZTF19acgxbwo,SN Ia,0.7913083333333334
ZTF19acgzwbm,SN II,0.6007757936507928
ZTF19acgzzea,SN IIP,0.6007757936507928
ZTF19achagst,SN Ia,0.8153047619047619
ZTF19achahea,SN Ia,0.6007757936507928
ZTF19achajnc,SN Ia,0.8084242063492062
ZTF19achaspq,SN Ia,0.7703809523809524
ZTF19achejoc,SN Ia,0.887
ZTF19achetvw,SN Ia,0.8579940476190476
ZTF19achiyvy,SN Ic,0.8710583333333332
ZTF19achjpyc,SN Ia-91T-like,0.6007757936507928
ZTF19achjqbk,SN IIP,0.6214214285714286
ZTF19achtewn,SN Ia,0.6905563852813843
ZTF19achticg,SN Ia,0.6007757936507928
ZTF19achtifr,SN II,0.6007757936507928
ZTF19achvpik,SN Ia,0.8332749999999999
ZTF19acifuyf,SN Ia,0.8711964285714285
ZTF19acigkma,SN Ia-91T-like,0.8948047619047619
ZTF19acignlo,SN II,0.864
ZTF19acigqdd,SN Ia-91T-like,0.819402380952381
ZTF19acihfxz,SN Ia,0.8838499999999999
ZTF19acihlft,SN Ia,0.7585
ZTF19acitkzs,SN Ia,0.865625
ZTF19acitnck,SN Ia,0.5941428571428571
ZTF19acjdufa,SN Ia,0.8210261904761903
ZTF19acjdwqv,SN Ia,0.6768194444444442
ZTF19acjerdh,SN Ia,0.7502511904761904
ZTF19acjerzj,SN Ia,0.6007757936507928
ZTF19acjfhom,SN Ia,0.6892956349206348
ZTF19acjifxp,SN Ia,0.6007757936507928
ZTF19acjjwsy,SN Ia,0.8287988095238094
ZTF19acjnatv,SN Ia,0.6534571428571427
ZTF19acjqecl,SN Ia,0.7290323593073583
ZTF19acjtkha,SN Ia,0.7922380952380953
ZTF19acjtlxe,SN Ic,0.6007757936507928
ZTF19acjtpmm,SN II,0.6007757936507928
ZTF19acjtpqd,SN Ic,0.6007757936507928
ZTF19acjuomg,SN Ia,0.8662523809523809
ZTF19acjurot,SN Ia,0.7541117243867231
ZTF19acjutrw,SN IIn,0.6007757936507928
ZTF19acjwcqy,SN Ic-BL,0.7882821428571426
ZTF19acjwqvo,SN Ia,0.8732511904761904
ZTF19ackjjwf,SN Ib,0.7777142857142857
ZTF19ackjlrd,SN Ia,0.6007757936507928
ZTF19ackjmge,SN Ia,0.6007757936507928
ZTF19ackjnuq,SN Ia,0.6007757936507928
ZTF19ackjozg,SN Ia,0.6007757936507928
ZTF19ackjsys,SN Ia,0.6007757936507928
ZTF19ackjszs,SN Ib,0.6007757936507928
ZTF19ackjtfm,SN II,0.6007757936507928
ZTF19ackjvjr,SN Ia,0.6007757936507928
ZTF19ackjvtl,SN IIP,0.6007757936507928
ZTF19acklbjr,SN Ia,0.8177273809523811
ZTF19aclhnkd,SN Ia,0.7387404761904761
ZTF19aclhohd,SN Ia,0.7792642857142855
ZTF19aclkbqc,SN Ia,0.7511926767676755
ZTF19aclljyq,SN Ia,0.8417333333333332
ZTF19aclobbu,SN II,0.738
ZTF19aclofmz,SN Ia,0.783
ZTF19aclthzj,SN Ia,0.802306349206349
ZTF19aclyezb,SN Ia,0.8463654761904761
ZTF19acmbekd,SN Ibn,0.7234730519480509
ZTF19acmbiad,SN Ia,0.8791083333333333
ZTF19acmbjvi,SN Ia,0.8475154761904761
ZTF19acmbkmr,SN Ia,0.6993583333333332
ZTF19acmblbi,SN Ia,0.648
ZTF19acmdpyr,SN Ia,0.8749583333333333
ZTF19acmelor,SN Ib,0.7796944444444445
ZTF19acmgyka,SN Ia,0.8146797619047619
ZTF19acmwfli,SN II,0.6007757936507928
ZTF19acmwipq,SN Ia,0.6007757936507928
ZTF19acmwkul,SN Ia,0.6007757936507928
ZTF19acmwszk,SLSN-II,0.6007757936507928
ZTF19acmxymo,SN Ia,0.6007757936507928
ZTF19acmyacs,SN II,0.6007757936507928
ZTF19acmyljb,SN Ia,0.6007757936507928
ZTF19acmywjc,SN Ia,0.6007757936507928
ZTF19acnfjyw,SN Ia,0.9023392857142857
ZTF19acngsnc,SN Ia,0.7467484126984125
ZTF19acnjwgm,SN Ia,0.821
ZTF19acnkeji,SN Ia,0.8733333333333333
ZTF19acnpnqq,SN Ia,0.8131484126984124
ZTF19acnqsui,SN Ia,0.7806380952380951
ZTF19acoaoty,SN Ia,0.8342492063492063
ZTF19acojuzv,SN Ia,0.805
ZTF19acojxzo,SN Ia,0.841825
ZTF19acoknir,SN Ib/c,0.6007757936507928
ZTF19acokufi,SN Ia,0.6861436868686858
ZTF19acokzjy,SN Ia,0.9329583333333332
ZTF19acolhnl,SN Ia,0.6007757936507928
ZTF19acordoi,SN Ia-91T-like,0.8081742063492062
ZTF19acoxgqw,SN Ia,0.718697619047619
ZTF19acoyxuv,SN Ia,0.6007757936507928
ZTF19acpfnth,SN Ia,0.6007757936507928
ZTF19acpgaet,SN Ia,0.7556468253968252
ZTF19acpmuwu,SN Ia,0.880536111111111
ZTF19acqdato,SN Ia,0.6007757936507928
ZTF19acqmwtg,SN Ia,0.6007757936507928
ZTF19acqupbp,SN Ia,0.7584563492063491
ZTF19acqxoll,SN Ia,0.8918940476190476
ZTF19acqypso,SN Ia,0.8163456349206346
