id,type,prob_Ia
ZTF19acdxlns,SN Ia,0.7743548784548783
ZTF19acecluy,SN II,0.5576513791763792
ZTF19acekkts,SN Ia,0.5576513791763792
ZTF19acenveq,SN Ia,0.5576513791763792
ZTF19aceqxtg,SN Ia,0.5576513791763792
ZTF19acetxvq,SN Ia,0.5576513791763792
ZTF19aceuacu,SN Ia,0.7887777777777778
ZTF19acewotx,SN Ia,0.5576513791763792
ZTF19acewuwn,SN II,0.817
ZTF19acexijn,SN Ia,0.5576513791763792
ZTF19acfecsg,SN Ia,0.8385195138195138
ZTF19acfejbj,SN II,0.4939391677766678
ZTF19acfmwlh,SN Ia,0.5576513791763792
ZTF19acfrntd,SN Ia,0.5576513791763792
ZTF19acfsbpa,SN II,0.5576513791763792
ZTF19acfsqjx,SN Ia,0.7847166666666666
ZTF19acftaml,SN Ia,0.5759900724275719
ZTF19acftfav,SN IIP,0.45771361000110994
ZTF19acftfst,SN Ia,0.5627213883338881
ZTF19acfthre,SN Ia,0.5576513791763792
ZTF19acftude,SN IIn,0.7542961538461539
ZTF19acfwynw,SLSN-I,0.8253507936507937
ZTF19acfxbki,SN Ia,0.5576513791763792
ZTF19acfxbxe,SN Ia,0.5576513791763792
ZTF19acgaxej,SN Ia,0.5576513791763792
ZTF19acgbkzr,SN II,0.4819077963702963
ZTF19acgbzam,SN Ia,0.822
ZTF19acgcdas,SN Ia,0.5576513791763792
ZTF19acgcshq,SN Ia,0.889
ZTF19acgdfjt,SN Ia,0.5576513791763792
ZTF19acgdxel,SN Ia,0.738718432955933
ZTF19acgemqj,SN Ia-91T-like,0.8851833735708736
ZTF19acgfvvi,SN II,0.5576513791763792
ZTF19acgjnfz,SN Ia,0.5576513791763792
ZTF19acgjnis,SN Ia,0.5576513791763792
ZTF19acgjohb,SN Ia,0.49906715367965354
ZTF19acgjojy,SN Ia,0.7553130799755797
ZTF19acgjosf,SN Ia,0.5545475260850256
ZTF19acgjpgh,SLSN-I,0.6337161963036957
ZTF19acgmkrt,SN Ia,0.7999547619047619
ZTF19acgogcm,SN Ia,0.5576513791763792
ZTF19acgonwy,SN Ia,0.4001849386724386
ZTF19acgouje,SN Ia,0.5576513791763792
ZTF19acgphsf,SN Ia,0.5576513791763792
ZTF19acgpkye,SN Ia,0.5576513791763792
ZTF19acgpqxt,SN Ia,0.6613198121323116
ZTF19acgqjln,SN Ia,0.8467777777777779
ZTF19acgrbeb,SN Ia,0.5102447344322342
ZTF19acgzwbm,SN II,0.5576513791763792
ZTF19acgzzea,SN IIP,0.5576513791763792
ZTF19achagst,SN Ia,0.889
ZTF19achahea,SN Ia,0.5576513791763792
ZTF19achajnc,SN Ia,0.9398333333333333
ZTF19achaspq,SN Ia,0.9165
ZTF19achejoc,SN Ia,0.8805
ZTF19achetvw,SN Ia,0.5564521936396932
ZTF19achiyvy,SN Ic,0.5701300296925295
ZTF19achjpyc,SN Ia-91T-like,0.5576513791763792
ZTF19achjqbk,SN IIP,0.40495209096459084
ZTF19achtewn,SN Ia,0.8313212454212455
ZTF19achticg,SN Ia,0.5576513791763792
ZTF19achtifr,SN II,0.5576513791763792
ZTF19achvpik,SN Ia,0.8711386446886447
ZTF19acifuyf,SN Ia,0.8770555555555556
ZTF19acigkma,SN Ia-91T-like,0.868
ZTF19acignlo,SN II,0.816
ZTF19acihfxz,SN Ia,0.9029241147741146
ZTF19acihgng,SN Ia,0.8307777777777778
ZTF19acitkzs,SN Ia,0.8735
ZTF19acitnck,SN Ia,0.6326403055278051
ZTF19acjdufa,SN Ia,0.9078333333333333
ZTF19acjdwqv,SN Ia,0.6292455031080026
ZTF19acjerdh,SN Ia,0.5776132242757239
ZTF19acjerzj,SN Ia,0.5576513791763792
ZTF19acjfhom,SN Ia,0.7455353021978021
ZTF19acjifxp,SN Ia,0.5576513791763792
ZTF19acjjwsy,SN Ia,0.8367025335775334
ZTF19acjnatv,SN Ia,0.5261184357309354
ZTF19acjnaxa,SN Ia,0.4426697677322677
