id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.093
ZTF18aatrkga,SN Ia,0.093
ZTF19acdkzxk,SN II,0.093
ZTF19acdxlns,SN Ia,0.791
ZTF19acecluy,SN II,0.093
ZTF19acekkts,SN Ia,0.093
ZTF19acenveq,SN Ia,0.093
ZTF19aceqxtg,SN Ia,0.093
ZTF19acetxvq,SN Ia,0.093
ZTF19acewotx,SN Ia,0.093
ZTF19acewuwn,SN II,0.745
ZTF19acexijn,SN Ia,0.093
ZTF19acfejbj,SN II,0.761
ZTF19acfmwlh,SN Ia,0.093
ZTF19acfrntd,SN Ia,0.093
ZTF19acfsbpa,SN II,0.093
ZTF19acfsqjx,SN Ia,0.909
ZTF19acftaml,SN Ia,0.829
ZTF19acftfav,SN IIP,0.831
ZTF19acftfst,SN Ia,0.799
ZTF19acfthre,SN Ia,0.093
ZTF19acfxbki,SN Ia,0.093
ZTF19acfxbxe,SN Ia,0.093
ZTF19acgaxej,SN Ia,0.093
ZTF19acgcdas,SN Ia,0.093
ZTF19acgcshq,SN Ia,0.805
ZTF19acgdfjt,SN Ia,0.093
ZTF19acgdxel,SN Ia,0.778
ZTF19acgemqj,SN Ia-91T-like,0.852
ZTF19acgfvvi,SN II,0.093
ZTF19acgjnfz,SN Ia,0.093
ZTF19acgjnis,SN Ia,0.093
ZTF19acgjohb,SN Ia,0.816
ZTF19acgjojy,SN Ia,0.833
ZTF19acgogcm,SN Ia,0.093
ZTF19acgouje,SN Ia,0.093
ZTF19acgphsf,SN Ia,0.093
ZTF19acgpkye,SN Ia,0.093
ZTF19acgqjln,SN Ia,0.834
ZTF19acgxbwo,SN Ia,0.807
ZTF19acgzwbm,SN II,0.093
ZTF19acgzzea,SN IIP,0.093
ZTF19achagst,SN Ia,0.938
ZTF19achahea,SN Ia,0.093
ZTF19achajnc,SN Ia,0.95
ZTF19achaspq,SN Ia,0.907
ZTF19achejoc,SN Ia,0.858
ZTF19achetvw,SN Ia,0.91
