id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.6841813492063485
ZTF18aatrkga,SN Ia,0.6841813492063485
ZTF19acdxlns,SN Ia,0.71235
ZTF19acecluy,SN II,0.6841813492063485
ZTF19acekkts,SN Ia,0.6841813492063485
ZTF19acenveq,SN Ia,0.6841813492063485
ZTF19aceqxtg,SN Ia,0.6841813492063485
ZTF19acetxvq,SN Ia,0.6841813492063485
ZTF19aceuacu,SN Ia,0.7621142857142857
ZTF19acewotx,SN Ia,0.6841813492063485
ZTF19acexijn,SN Ia,0.6841813492063485
ZTF19acfecsg,SN Ia,0.8709619047619047
ZTF19acfejbj,SN II,0.5979607142857143
ZTF19acfmwlh,SN Ia,0.6841813492063485
ZTF19acfrntd,SN Ia,0.6841813492063485
ZTF19acfsbpa,SN II,0.6841813492063485
ZTF19acfsqjx,SN Ia,0.9051666666666668
ZTF19acftaml,SN Ia,0.8451083333333334
ZTF19acftfav,SN IIP,0.6451833333333333
ZTF19acftfst,SN Ia,0.8146408730158732
ZTF19acfthre,SN Ia,0.6841813492063485
ZTF19acfwynw,SLSN-I,0.6561392857142857
ZTF19acfxbki,SN Ia,0.6841813492063485
ZTF19acfxbxe,SN Ia,0.6841813492063485
ZTF19acgaxej,SN Ia,0.6841813492063485
ZTF19acgbkzr,SN II,0.546515476190476
ZTF19acgbzam,SN Ia,0.207
ZTF19acgcdas,SN Ia,0.6841813492063485
ZTF19acgcshq,SN Ia,0.773
ZTF19acgdfjt,SN Ia,0.6841813492063485
ZTF19acgfvvi,SN II,0.6841813492063485
ZTF19acgjnfz,SN Ia,0.6841813492063485
ZTF19acgjnis,SN Ia,0.6841813492063485
ZTF19acgjohb,SN Ia,0.78485
ZTF19acgjojy,SN Ia,0.898577380952381
ZTF19acgjosf,SN Ia,0.7606670634920636
ZTF19acgjpgh,SLSN-I,0.8060345238095237
ZTF19acgogcm,SN Ia,0.6841813492063485
ZTF19acgonwy,SN Ia,0.7109337301587301
ZTF19acgouje,SN Ia,0.6841813492063485
ZTF19acgphsf,SN Ia,0.6841813492063485
ZTF19acgpkye,SN Ia,0.6841813492063485
ZTF19acgpqxt,SN Ia,0.8338464285714284
ZTF19acgqjln,SN Ia,0.862
ZTF19acgzwbm,SN II,0.6841813492063485
ZTF19acgzzea,SN IIP,0.6841813492063485
ZTF19achagst,SN Ia,0.8096666666666668
ZTF19achahea,SN Ia,0.6841813492063485
ZTF19achajnc,SN Ia,0.7318333333333333
ZTF19achetvw,SN Ia,0.7845361111111111
ZTF19achiyvy,SN Ic,0.7655702380952382
ZTF19achjpyc,SN Ia-91T-like,0.6841813492063485
ZTF19achjqbk,SN IIP,0.6396202380952382
ZTF19achtewn,SN Ia,0.8720785714285714
ZTF19achticg,SN Ia,0.6841813492063485
ZTF19achtifr,SN II,0.6841813492063485
ZTF19acigkma,SN Ia-91T-like,0.787
ZTF19acigqdd,SN Ia-91T-like,0.8668809523809524
ZTF19acihgng,SN Ia,0.909
ZTF19acitnck,SN Ia,0.8633464285714286
ZTF19acjdwqv,SN Ia,0.8821797619047621
ZTF19acjerdh,SN Ia,0.861277380952381
ZTF19acjfhom,SN Ia,0.8495464285714286
ZTF19acjifxp,SN Ia,0.6841813492063485
ZTF19acjjwsy,SN Ia,0.9118333333333333
ZTF19acjnaxa,SN Ia,0.7066003968253969
ZTF19acjtkha,SN Ia,0.745
ZTF19acjtlxe,SN Ic,0.6841813492063485
ZTF19acjtpmm,SN II,0.6841813492063485
ZTF19acjtpqd,SN Ic,0.6841813492063485
ZTF19acjuomg,SN Ia,0.8731666666666666
ZTF19acjutrw,SN IIn,0.6841813492063485
ZTF19acjwcqy,SN Ic-BL,0.6338003968253969
ZTF19acjwdnu,SN II,0.5788416666666667
ZTF19acjwqvo,SN Ia,0.799
ZTF19ackbclh,SN IIn,0.6841813492063485
ZTF19ackjene,SN IIb,0.897079761904762
ZTF19ackjjwf,SN Ib,0.81625
ZTF19ackjlrd,SN Ia,0.6841813492063485
ZTF19ackjmge,SN Ia,0.6841813492063485
ZTF19ackjnuq,SN Ia,0.6841813492063485
ZTF19ackjozg,SN Ia,0.6841813492063485
ZTF19ackjsys,SN Ia,0.6841813492063485
ZTF19ackjszs,SN Ib,0.6841813492063485
ZTF19ackjtfm,SN II,0.6841813492063485
ZTF19ackjvjr,SN Ia,0.6841813492063485
ZTF19ackjvtl,SN IIP,0.6841813492063485
ZTF19acklbjr,SN Ia,0.8690833333333332
ZTF19aclhnkd,SN Ia,0.9000940476190478
ZTF19aclhohd,SN Ia,0.8954337301587304
ZTF19aclkbqc,SN Ia,0.8723952380952381
ZTF19aclljyq,SN Ia,0.874
ZTF19aclofmz,SN Ia,0.786
ZTF19aclthzj,SN Ia,0.9069166666666667
ZTF19aclyezb,SN Ia,0.7850833333333334
ZTF19acmbiad,SN Ia,0.838
ZTF19acmbjvi,SN Ia,0.8180559523809526
ZTF19acmbkmr,SN Ia,0.7247333333333333
ZTF19acmblbi,SN Ia,0.7966250000000001
ZTF19acmdpyr,SN Ia,0.933
ZTF19acmelor,SN Ib,0.822797619047619
ZTF19acmgyka,SN Ia,0.8977142857142858
ZTF19acmvrsw,SN Ia,0.6783527777777778
ZTF19acmwfli,SN II,0.6841813492063485
ZTF19acmwipq,SN Ia,0.6841813492063485
ZTF19acmwkul,SN Ia,0.6841813492063485
ZTF19acmwszk,SLSN-II,0.6841813492063485
ZTF19acmxidf,SN Ia,0.7608988095238094
ZTF19acmxymo,SN Ia,0.6841813492063485
ZTF19acmyacs,SN II,0.6841813492063485
ZTF19acmyljb,SN Ia,0.6841813492063485
ZTF19acmywjc,SN Ia,0.6841813492063485
ZTF19acngsnb,SN Ia,0.786581349206349
ZTF19acngsnc,SN Ia,0.8485916666666669
ZTF19acnjwgm,SN Ia,0.684
