loop accuracy efficiency purity fom query_id1 
0 0.5217391304347826 0.4931506849315068 0.7714285714285715 0.2610797743755036 ZTF19acgbkzr 
1 0.5302013422818792 0.4931506849315068 0.7883211678832117 0.27312961011591147 ZTF19acgjosf 
2 0.5218855218855218 0.4908256880733945 0.7753623188405797 0.2625917431192661 ZTF20abobpcb 
3 0.5236486486486487 0.48623853211009177 0.7851851851851852 0.26705328706564624 ZTF19acgmkrt 
4 0.5220338983050847 0.48847926267281105 0.7794117647058824 0.2641775604250917 ZTF19acfwynw 
5 0.5272108843537415 0.48847926267281105 0.7910447761194029 0.2725200097016735 ZTF20abmlxrx 
6 0.5358361774744027 0.48847926267281105 0.8091603053435115 0.28607072841612136 ZTF20abwdaeo 
7 0.5342465753424658 0.48847926267281105 0.8091603053435115 0.28607072841612136 ZTF20abzjoxd 
8 0.5292096219931272 0.4838709677419355 0.8076923076923077 0.28225806451612906 ZTF19acklbjr 
9 0.5310344827586206 0.4861111111111111 0.8076923076923077 0.2835648148148148 ZTF19acgjpgh 
10 0.5294117647058824 0.48148148148148145 0.8125 0.28451178451178455 ZTF20abwkqxd 
11 0.53125 0.48372093023255813 0.8125 0.2858350951374207 ZTF19acfejbj 
12 0.5331010452961672 0.4790697674418605 0.824 0.2919774322278794 ZTF19acihlft 
13 0.534965034965035 0.48130841121495327 0.824 0.2933418127523088 ZTF19acftfav 
14 0.5333333333333333 0.45794392523364486 0.8521739130434782 0.3011980179389074 ZTF19acjwcqy 
15 0.4859154929577465 0.3878504672897196 0.8469387755102041 0.25149678738317754 ZTF20abxyaqc 
16 0.4911660777385159 0.39906103286384975 0.8415841584158416 0.2550390059656183 ZTF19acjdwqv 
17 0.5177304964539007 0.4339622641509434 0.8518518518518519 0.28517520215633424 ZTF19ackjene 
18 0.505338078291815 0.419811320754717 0.8476190476190476 0.2727241426800716 ZTF19acrbyzj 
19 0.5214285714285715 0.43601895734597157 0.8598130841121495 0.29280105164838965 ZTF19acoxgqw 
20 0.5125448028673835 0.4238095238095238 0.8557692307692307 0.28148542999289267 ZTF19acngsnb 
21 0.5215827338129496 0.4354066985645933 0.8584905660377359 0.2913383056571911 ZTF19acgonwy 
22 0.5270758122743683 0.4567307692307692 0.8407079646017699 0.29120418172431595 ZTF20abyylgi 
23 0.532608695652174 0.4567307692307692 0.8558558558558559 0.3034225389994621 ZTF19acnpnqq 
24 0.5272727272727272 0.45893719806763283 0.8407079646017699 0.2926109652109068 ZTF20abyzomt 
25 0.5218978102189781 0.4492753623188406 0.8454545454545455 0.2901570048309179 ZTF19acmblbi 
26 0.5274725274725275 0.4563106796116505 0.8468468468468469 0.2958151991965182 ZTF20abjfufv 
27 0.5257352941176471 0.45365853658536587 0.8454545454545455 0.29298780487804876 ZTF20abqnztv 
28 0.5276752767527675 0.45588235294117646 0.8454545454545455 0.29442401960784315 ZTF20abjtavx 
29 0.5296296296296297 0.45588235294117646 0.8532110091743119 0.3006883604505632 ZTF19acftude 
30 0.5315985130111525 0.45588235294117646 0.8611111111111112 0.3072250639386189 ZTF19acgbzam 
31 0.5298507462686567 0.45320197044334976 0.8598130841121495 0.3043400093488188 ZTF19acjwdnu 
32 0.5280898876404494 0.4482758620689655 0.8666666666666667 0.30671506352087113 ZTF20abxyfye 
33 0.5300751879699248 0.4504950495049505 0.8666666666666667 0.3082334549244398 ZTF19acmxidf 
34 0.5283018867924528 0.44776119402985076 0.8653846153846154 0.30529172320217096 ZTF19acgpqxt 
35 0.5265151515151515 0.445 0.8640776699029126 0.3023282442748092 ZTF19acmvrsw 
36 0.5247148288973384 0.44221105527638194 0.8627450980392157 0.2993428681870893 ZTF19acjnatv 
37 0.5229007633587787 0.4393939393939394 0.8613861386138614 0.2963354474982382 ZTF20abwktfx 
38 0.5210727969348659 0.4365482233502538 0.86 0.2933058375634518 ZTF19acewuwn 
39 0.5230769230769231 0.4365482233502538 0.8686868686868687 0.3003451776649746 ZTF19acgxbwo 
