loop accuracy efficiency purity fom query_id1 
0 0.6688963210702341 0.8356164383561644 0.7439024390243902 0.41106937693327444 ZTF19aclobbu 
1 0.28523489932885904 0.0547945205479452 0.6666666666666666 0.021917808219178086 ZTF19aclhohd 
2 0.67003367003367 0.8394495412844036 0.7439024390243902 0.41295501627700504 ZTF19aclljyq 
3 0.5574324324324325 0.511520737327189 0.8161764705882353 0.30526237550170954 ZTF19acjqecl 
4 0.7423728813559322 0.9861111111111112 0.7447552447552448 0.48620756172839513 ZTF20abjtavx 
5 0.7074829931972789 0.9351851851851852 0.7372262773722628 0.4519315966684388 ZTF19achtewn 
6 0.7337883959044369 0.9813953488372092 0.7403508771929824 0.4782319136366078 ZTF20abylbuf 
7 0.7397260273972602 0.9906542056074766 0.7412587412587412 0.48391403591885956 ZTF20abuqali 
8 0.5532646048109966 0.5046728971962616 0.8181818181818182 0.302803738317757 ZTF18aabukgo 
9 0.7344827586206897 0.9671361502347418 0.7463768115942029 0.4789183820873962 ZTF19acjnatv 
10 0.7370242214532872 0.9905660377358491 0.7394366197183099 0.4815251572327044 ZTF19acryurj 
11 0.7465277777777778 0.9858490566037735 0.7491039426523297 0.491748097446751 ZTF20abzqlts 
12 0.7317073170731707 0.9669811320754716 0.7454545454545455 0.4776653784951125 ZTF19acwqvvn 
13 0.7412587412587412 0.981042654028436 0.7472924187725631 0.4869923966040438 ZTF19acjdufa 
14 0.7403508771929824 0.9904761904761905 0.7428571428571429 0.48589398023360286 ZTF19acihlft 
15 0.7394366197183099 0.9904306220095693 0.7419354838709677 0.48467881502595944 ZTF19acignlo 
16 0.7455830388692579 0.9904306220095693 0.7472924187725631 0.49165261092561363 ZTF19acjtkha 
17 0.7411347517730497 0.9903846153846154 0.7436823104693141 0.48691940517716176 ZTF19acftude 
18 0.7402135231316725 0.9855769230769231 0.7454545454545455 0.48685125115848005 ZTF19acrcxri 
19 0.7392857142857143 0.9855769230769231 0.7454545454545455 0.48685125115848005 ZTF20abydkrl 
20 0.7383512544802867 0.9855072463768116 0.7445255474452555 0.4856122663306028 ZTF20absvtnc 
21 0.737410071942446 0.9854368932038835 0.7435897435897436 0.48436728649004446 ZTF19acmvrsw 
22 0.740072202166065 0.9902439024390244 0.7435897435897436 0.4867300537412154 ZTF19acgxbwo 
23 0.7427536231884058 0.9950980392156863 0.7435897435897436 0.4891159853772018 ZTF20abjfufv 
24 0.7418181818181818 0.9950738916256158 0.7426470588235294 0.48787603424362713 ZTF18aatrkga 
25 0.7408759124087592 0.995049504950495 0.7416974169741697 0.4866300498663005 ZTF20abyxuky 
26 0.73992673992674 0.9950248756218906 0.7407407407407407 0.4853779881082393 ZTF19acewuwn 
27 0.7389705882352942 0.9950248756218906 0.7407407407407407 0.4853779881082393 ZTF20abwdaeo 
28 0.7416974169741697 0.9950248756218906 0.7434944237918215 0.4889557128363099 ZTF20accsfkt 
29 0.7407407407407407 0.995 0.7425373134328358 0.48769704433497535 ZTF20abxyaqc 
30 0.7397769516728625 0.9949748743718593 0.7415730337078652 0.4864321608040201 ZTF19acgbkzr 
31 0.7425373134328358 0.9949748743718593 0.7443609022556391 0.49006225155628885 ZTF19acgbzam 
32 0.7453183520599251 1.0 0.7443609022556391 0.4925373134328358 ZTF19acukucu 
33 0.7481203007518797 1.0 0.7471698113207547 0.4962406015037593 ZTF19acigqdd 
34 0.7471698113207547 0.98989898989899 0.7509578544061303 0.49621535043529924 ZTF19acfwynw 
35 0.7462121212121212 0.98989898989899 0.7509578544061303 0.49621535043529924 ZTF19acitkzs 
36 0.7452471482889734 0.9898477157360406 0.75 0.4949238578680203 ZTF19aceuacu 
37 0.7480916030534351 0.9948979591836735 0.75 0.49744897959183676 ZTF20abmlxrx 
38 0.7509578544061303 0.9948979591836735 0.752895752895753 0.5013051732320836 ZTF19acklbjr 
39 0.7538461538461538 1.0 0.752895752895753 0.5038759689922481 ZTF19acrbyzj 
