loop accuracy efficiency purity fom query_id1 
0 0.3277591973244147 0.1461187214611872 0.6956521739130435 0.06318647414537826 ZTF19achaspq 
1 0.4697986577181208 0.3761467889908257 0.7884615384615384 0.2084056533597818 ZTF19aclyezb 
2 0.5555555555555556 0.5391705069124424 0.785234899328859 0.29616408126176413 ZTF19acftfst 
3 0.7297297297297297 1.0 0.7297297297297297 0.47368421052631576 ZTF18aabukgo 
4 0.7288135593220338 1.0 0.7288135593220338 0.47252747252747246 ZTF20acbttnt 
5 0.6972789115646258 0.9441860465116279 0.725 0.4416354088522131 ZTF19acnfjyw 
6 0.7167235494880546 0.9672897196261683 0.7314487632508834 0.4602964872703835 ZTF19acitkzs 
7 0.7294520547945206 0.9953051643192489 0.7310344827586207 0.4731046969409882 ZTF19acgbzam 
8 0.7285223367697594 1.0 0.7285223367697594 0.47216035634743875 ZTF20accsfkt 
9 0.7275862068965517 1.0 0.7275862068965517 0.47098214285714285 ZTF19acewuwn 
10 0.7301038062283737 1.0 0.7301038062283737 0.4741573033707866 ZTF20abzjoxd 
11 0.7291666666666666 0.995260663507109 0.7317073170731707 0.47393364928909953 ZTF20accxzmn 
12 0.7282229965156795 0.9952380952380953 0.7307692307692307 0.4727380952380952 ZTF19acoaoty 
13 0.7307692307692307 1.0 0.7307692307692307 0.475 ZTF20abzpxxu 
14 0.7298245614035088 1.0 0.7298245614035088 0.47380410022779046 ZTF19acmbkmr 
15 0.7288732394366197 1.0 0.7288732394366197 0.4726027397260274 ZTF18aatrkga 
16 0.7279151943462897 1.0 0.7279151943462897 0.47139588100686497 ZTF19acfwynw 
17 0.7304964539007093 1.0 0.7304964539007093 0.4746543778801844 ZTF20abobpcb 
18 0.7330960854092526 1.0 0.7330960854092526 0.4779582366589327 ZTF19acftude 
19 0.7357142857142858 1.0 0.7357142857142858 0.48130841121495327 ZTF19acgmkrt 
20 0.7347670250896058 1.0 0.7347670250896058 0.48009367681498827 ZTF20abtnpwt 
21 0.7338129496402878 1.0 0.7338129496402878 0.4788732394366197 ZTF19acgbkzr 
22 0.7364620938628159 1.0 0.7364620938628159 0.48226950354609927 ZTF20abmlxrx 
23 0.7391304347826086 0.9901960784313726 0.7426470588235294 0.4854844850561584 ZTF19acjwdnu 
24 0.7272727272727273 0.9558823529411765 0.7471264367816092 0.47429277054333185 ZTF19achetvw 
25 0.7445255474452555 0.9852216748768473 0.7490636704119851 0.49138238148471186 ZTF19acgonwy 
26 0.7435897435897436 0.995049504950495 0.7444444444444445 0.4902082119976704 ZTF20abuqali 
27 0.7463235294117647 1.0 0.7453874538745388 0.4938875305623472 ZTF19acshkft 
28 0.7490774907749077 1.0 0.7472118959107806 0.4962962962962963 ZTF19acukucu 
29 0.7518518518518519 1.0 0.75 0.5 ZTF20abwdaeo 
30 0.7509293680297398 1.0 0.75 0.5 ZTF20abjtavx 
31 0.75 1.0 0.75 0.5 ZTF20abxyfye 
32 0.7490636704119851 1.0 0.7490636704119851 0.49875311720698257 ZTF19acgxbwo 
33 0.7481203007518797 1.0 0.7481203007518797 0.4975 ZTF19acryurj 
34 0.7509433962264151 1.0 0.7509433962264151 0.5012594458438288 ZTF19acihlft 
35 0.75 1.0 0.75 0.5 ZTF19acrbyzj 
36 0.7490494296577946 1.0 0.7490494296577946 0.49873417721518987 ZTF19acjdufa 
37 0.7480916030534351 1.0 0.7480916030534351 0.49746192893401014 ZTF19acdkzxk 
38 0.7509578544061303 1.0 0.7509578544061303 0.5012787723785166 ZTF20acflmyv 
39 0.75 1.0 0.75 0.5 ZTF19acpfnth 
