loop accuracy efficiency purity fom query_id1 
0 0.4782608695652174 0.4018264840182648 0.7787610619469026 0.21693699750679327 ZTF20abobpcb 
1 0.4597315436241611 0.3333333333333333 0.8295454545454546 0.20621468926553674 ZTF19acdxlns 
2 0.48148148148148145 0.39908256880733944 0.7909090909090909 0.22256527875793933 ZTF20abjtavx 
3 0.4797297297297297 0.37155963302752293 0.826530612244898 0.2280025020850709 ZTF19aceuacu 
4 0.48135593220338985 0.39631336405529954 0.7962962962962963 0.22422992966286684 ZTF19acfwynw 
5 0.46938775510204084 0.3686635944700461 0.8080808080808081 0.21527801136936997 ZTF20abxyfye 
6 0.4778156996587031 0.3888888888888889 0.8 0.2222222222222222 ZTF20abtnpwt 
7 0.4794520547945205 0.39069767441860465 0.8 0.22325581395348837 ZTF19acigqdd 
8 0.46735395189003437 0.37209302325581395 0.8 0.21262458471760795 ZTF19acqypso 
9 0.4724137931034483 0.38317757009345793 0.7961165048543689 0.21669352239767967 ZTF19acukucu 
10 0.4740484429065744 0.38317757009345793 0.803921568627451 0.2212715545610109 ZTF20abwdaeo 
11 0.4826388888888889 0.38317757009345793 0.8282828282828283 0.23624481765160563 ZTF19aclyezb 
12 0.47735191637630664 0.38028169014084506 0.8181818181818182 0.22816901408450704 ZTF19acklbjr 
13 0.4755244755244755 0.37735849056603776 0.8163265306122449 0.22528865108420162 ZTF19acgbzam 
14 0.47368421052631576 0.3791469194312796 0.8080808080808081 0.2213996609817691 ZTF20abyylgi 
15 0.47183098591549294 0.3744075829383886 0.8144329896907216 0.22239247407618573 ZTF19acojuzv 
16 0.4734982332155477 0.3761904761904762 0.8144329896907216 0.22345148585750088 ZTF19achejoc 
17 0.4716312056737589 0.37320574162679426 0.8125 0.22053066550674208 ZTF19acjdwqv 
18 0.5551601423487544 0.4951923076923077 0.8373983739837398 0.3129129306276546 ZTF19acmbkmr 
19 0.5642857142857143 0.5265700483091788 0.8195488721804511 0.3171057197000027 ZTF19acgbkzr 
20 0.5663082437275986 0.5265700483091788 0.8257575757575758 0.32245019812191283 ZTF19acjwcqy 
21 0.5539568345323741 0.5024154589371981 0.832 0.31288148340999167 ZTF19acmxidf 
22 0.5631768953068592 0.5194174757281553 0.8294573643410853 0.32125820753128675 ZTF19acngsnb 
23 0.5615942028985508 0.5219512195121951 0.823076923076923 0.31732261640798226 ZTF19achjqbk 
24 0.56 0.5170731707317073 0.828125 0.3186613726602382 ZTF19acshkft 
25 0.5620437956204379 0.5196078431372549 0.828125 0.32022343821249427 ZTF20abqnztv 
26 0.5604395604395604 0.5172413793103449 0.8267716535433071 0.3176043557168784 ZTF19acgonwy 
27 0.5588235294117647 0.5247524752475248 0.8153846153846154 0.31249304705751474 ZTF19acmvrsw 
28 0.5608856088560885 0.527363184079602 0.8153846153846154 0.3140477388339203 ZTF20abuqali 
29 0.5592592592592592 0.527363184079602 0.8153846153846154 0.3140477388339203 ZTF19acfejbj 
30 0.5613382899628253 0.527363184079602 0.8217054263565892 0.3194314143567875 ZTF19acjwdnu 
31 0.5634328358208955 0.527363184079602 0.828125 0.3250028925141733 ZTF19acjnaxa 
32 0.5617977528089888 0.525 0.8267716535433071 0.3223684210526316 ZTF19acrbyzj 
33 0.5601503759398496 0.5226130653266332 0.8253968253968254 0.31971622819982265 ZTF19acnpnqq 
34 0.5622641509433962 0.5252525252525253 0.8253968253968254 0.32133095662507427 ZTF19acftude 
35 0.5643939393939394 0.5252525252525253 0.832 0.32710336901953674 ZTF20abmlxrx 
36 0.5627376425855514 0.5252525252525253 0.832 0.32710336901953674 ZTF19acgmkrt 
37 0.5610687022900763 0.5228426395939086 0.8306451612903226 0.3244144089046542 ZTF19acihlft 
38 0.5593869731800766 0.5204081632653061 0.8292682926829268 0.32170686456400743 ZTF18aabukgo 
39 0.75 1.0 0.75 0.5 ZTF18aatrkga 
