loop accuracy efficiency purity fom query_id1 
0 0.7157190635451505 0.9452054794520548 0.7392857142857143 0.4592899864943083 ZTF19acgbzam 
1 0.7348993288590604 0.9908256880733946 0.7372013651877133 0.47878825195492886 ZTF19acfwynw 
2 0.7306397306397306 0.981651376146789 0.7379310344827587 0.4752791730665449 ZTF20abyylgi 
3 0.6993243243243243 0.8944954128440367 0.7471264367816092 0.44383360179284265 ZTF19acjuomg 
4 0.7220338983050848 0.9539170506912442 0.7419354838709677 0.46681047161486416 ZTF19acgmkrt 
5 0.7482993197278912 0.9907407407407407 0.7482517482517482 0.4930663221360896 ZTF20abzcsbt 
6 0.7337883959044369 0.9906976744186047 0.7370242214532872 0.47850023730422403 ZTF20abuqali 
7 0.7397260273972602 0.986046511627907 0.743859649122807 0.485015917552474 ZTF19acrbyzj 
8 0.7319587628865979 0.9906542056074766 0.7361111111111112 0.4773152081563296 ZTF20abobpcb 
9 0.7310344827586207 0.9906542056074766 0.7361111111111112 0.4773152081563296 ZTF19acukucu 
10 0.7370242214532872 0.9906542056074766 0.7412587412587412 0.48391403591885956 ZTF19acfejbj 
11 0.7395833333333334 0.985981308411215 0.7455830388692579 0.4872179299174856 ZTF19acgbkzr 
12 0.7386759581881533 0.9813084112149533 0.7473309608540926 0.4871743885464307 ZTF20abyzomt 
13 0.7097902097902098 0.9392523364485982 0.7416974169741697 0.45934238351865747 ZTF19acftaml 
14 0.7403508771929824 0.9812206572769953 0.7491039426523297 0.48943942093291654 ZTF20abqnztv 
15 0.7464788732394366 0.9905660377358491 0.75 0.49528301886792453 ZTF19acftude 
16 0.7491166077738516 0.9905660377358491 0.7526881720430108 0.4988462060540247 ZTF19acmvrsw 
17 0.75177304964539 0.995260663507109 0.7526881720430108 0.5012104060827167 ZTF20abxyfye 
18 0.7437722419928826 0.9904761904761905 0.7482014388489209 0.4928685349737981 ZTF19acihlft 
19 0.75 1.0 0.7491039426523297 0.4988066825775656 ZTF19acjwdnu 
20 0.7526881720430108 1.0 0.7517985611510791 0.5024038461538461 ZTF20abtnpwt 
21 0.7517985611510791 1.0 0.7509025270758123 0.5012048192771085 ZTF20abwdaeo 
22 0.7509025270758123 1.0 0.7509025270758123 0.5012048192771085 ZTF19acmxidf 
23 0.75 1.0 0.75 0.5 ZTF20abwktfx 
24 0.7490909090909091 1.0 0.7490909090909091 0.49878934624697335 ZTF19acgjohb 
25 0.7481751824817519 1.0 0.7481751824817519 0.4975728155339806 ZTF19acewuwn 
26 0.7509157509157509 1.0 0.7509157509157509 0.5012224938875306 ZTF19acgxbwo 
27 0.75 1.0 0.75 0.5 ZTF19acgonwy 
28 0.7490774907749077 1.0 0.7490774907749077 0.49877149877149873 ZTF19acignlo 
29 0.7518518518518519 1.0 0.7518518518518519 0.5024752475247525 ZTF20abyxuky 
30 0.7509293680297398 1.0 0.7509293680297398 0.5012406947890818 ZTF19achejoc 
31 0.75 1.0 0.75 0.5 ZTF19acmbkmr 
32 0.7490636704119851 1.0 0.7490636704119851 0.49875311720698257 ZTF20absvtnc 
33 0.7481203007518797 1.0 0.7481203007518797 0.4975 ZTF19acgjpgh 
34 0.7509433962264151 1.0 0.7509433962264151 0.5012594458438288 ZTF19ackjene 
35 0.75 0.9949748743718593 0.752851711026616 0.5012850512102497 ZTF19acmblbi 
36 0.7490494296577946 0.9949494949494949 0.7519083969465649 0.5000128839414554 ZTF19acgpqxt 
37 0.7519083969465649 1.0 0.7519083969465649 0.5025510204081632 ZTF19acryurj 
38 0.7547892720306514 1.0 0.7547892720306514 0.506426735218509 ZTF20abjfufv 
39 0.7538461538461538 1.0 0.7538461538461538 0.5051546391752577 ZTF20abwkqxd 
