loop accuracy efficiency purity fom query_id1 
0 0.5719063545150501 0.6529680365296804 0.7333333333333333 0.31228906094897757 ZTF19acklbjr 
1 0.6140939597315436 0.7339449541284404 0.7373271889400922 0.35477701710136095 ZTF19acgjojy 
2 0.7205387205387206 0.9585253456221198 0.7375886524822695 0.4636587718358161 ZTF19acftude 
3 0.6587837837837838 0.8433179723502304 0.732 0.4018937211981567 ZTF19acgonwy 
4 0.7016949152542373 0.9120370370370371 0.7406015037593985 0.44473093142647596 ZTF20accxzmn 
5 0.7278911564625851 0.9674418604651163 0.7402135231316725 0.4712597353085344 ZTF20acbttnt 
6 0.7167235494880546 0.9395348837209302 0.7426470588235294 0.4606457439602619 ZTF20abzbfct 
7 0.7294520547945206 0.9719626168224299 0.7402135231316725 0.47346188360436864 ZTF19acrddcz 
8 0.7044673539518901 0.9252336448598131 0.7388059701492538 0.4490104452996152 ZTF20abzjads 
9 0.7206896551724138 0.9530516431924883 0.7408759124087592 0.465070873961719 ZTF19acdxlns 
10 0.7231833910034602 0.9716981132075472 0.7357142857142858 0.4676864750484923 ZTF19acigkma 
11 0.7118055555555556 0.9528301886792453 0.7345454545454545 0.4571774301976426 ZTF20accsfkt 
12 0.7317073170731707 0.981042654028436 0.7392857142857143 0.4767038248448034 ZTF19achejoc 
13 0.7272727272727273 0.9761904761904762 0.737410071942446 0.47197888589398024 ZTF19acryaon 
14 0.7368421052631579 0.9952153110047847 0.7375886524822695 0.48140647602091907 ZTF19acfwynw 
15 0.7429577464788732 0.9952153110047847 0.7428571428571429 0.48821883181366793 ZTF20abzjoxd 
16 0.7491166077738516 0.9952153110047847 0.7482014388489209 0.4952267576291752 ZTF19acgmkrt 
17 0.7446808510638298 1.0 0.7428571428571429 0.49056603773584906 ZTF19acukucu 
18 0.7508896797153025 1.0 0.7482014388489209 0.49760765550239233 ZTF19acgjosf 
19 0.7464285714285714 1.0 0.7446043165467626 0.4928571428571429 ZTF20abtnpwt 
20 0.7419354838709677 0.9951456310679612 0.7427536231884058 0.48804989083476563 ZTF20abzpxxu 
21 0.7446043165467626 1.0 0.7427536231884058 0.4904306220095694 ZTF20abmlxrx 
22 0.7472924187725631 1.0 0.7454545454545455 0.4939759036144578 ZTF19acewuwn 
23 0.7427536231884058 0.9951219512195122 0.7445255474452555 0.49034994697773066 ZTF19acgxbwo 
24 0.7454545454545455 1.0 0.7445255474452555 0.49275362318840576 ZTF20abjtavx 
25 0.7518248175182481 1.0 0.75 0.5 ZTF20abuqali 
26 0.7472527472527473 0.9901960784313726 0.7509293680297398 0.49632657033036537 ZTF19acftfav 
27 0.7316176470588235 0.9656862745098039 0.7490494296577946 0.48162074956564904 ZTF19acrenwk 
28 0.7453874538745388 0.9852216748768473 0.7518796992481203 0.4950862687823353 ZTF19acmblbi 
29 0.7444444444444445 0.9900990099009901 0.7490636704119851 0.4938149675316659 ZTF19acjnatv 
30 0.7509293680297398 1.0 0.75 0.5 ZTF19acihlft 
31 0.75 1.0 0.7490636704119851 0.49875311720698257 ZTF18aabukgo 
32 0.7490636704119851 1.0 0.7481203007518797 0.4975 ZTF19acgbzam 
33 0.7481203007518797 1.0 0.7471698113207547 0.4962406015037593 ZTF20abwkqxd 
34 0.7471698113207547 1.0 0.7462121212121212 0.4949748743718593 ZTF20abobpcb 
35 0.7462121212121212 1.0 0.7462121212121212 0.4949748743718593 ZTF20abyylgi 
36 0.7490494296577946 1.0 0.7490494296577946 0.49873417721518987 ZTF19acrbyzj 
37 0.7480916030534351 1.0 0.7480916030534351 0.49746192893401014 ZTF20abyxuky 
38 0.7471264367816092 1.0 0.7471264367816092 0.4961832061068702 ZTF19acgbkzr 
39 0.75 1.0 0.75 0.5 ZTF20abxyfye 
