loop accuracy efficiency purity fom query_id1 
0 0.5518394648829431 0.5296803652968036 0.7891156462585034 0.2939852745188001 ZTF20abuqali 
1 0.4798657718120805 0.3789954337899543 0.8137254901960784 0.22469015003261578 ZTF19acukucu 
2 0.3569023569023569 0.1735159817351598 0.7916666666666666 0.0969648133225893 ZTF20abyskia 
3 0.48986486486486486 0.3944954128440367 0.819047619047619 0.23724898954256748 ZTF19acewuwn 
4 0.4915254237288136 0.38073394495412843 0.8469387755102041 0.24688216743119265 ZTF19acgpqxt 
5 0.5204081632653061 0.4377880184331797 0.8333333333333334 0.2736175115207373 ZTF20accxzmn 
6 0.5392491467576792 0.4861111111111111 0.813953488372093 0.2883709981167608 ZTF19acngsnb 
7 0.565068493150685 0.5255813953488372 0.8188405797101449 0.31590796635329044 ZTF19acgrbeb 
8 0.5567010309278351 0.5373831775700935 0.7931034482758621 0.30145885571005243 ZTF20abqnztv 
9 0.5655172413793104 0.5539906103286385 0.7919463087248322 0.30981465411743764 ZTF20abtnpwt 
10 0.5674740484429066 0.5566037735849056 0.7919463087248322 0.3112760439953501 ZTF20abobpcb 
11 0.5659722222222222 0.5518867924528302 0.7959183673469388 0.31193601312551267 ZTF19acihlft 
12 0.5644599303135889 0.5545023696682464 0.7905405405405406 0.3089370345294516 ZTF19acignlo 
13 0.5629370629370629 0.5450236966824644 0.7986111111111112 0.31028576791328416 ZTF20abwdaeo 
14 0.5543859649122806 0.5355450236966824 0.795774647887324 0.30258293838862554 ZTF19achejoc 
15 0.5598591549295775 0.5428571428571428 0.7972027972027972 0.30788912579957356 ZTF20abvtozi 
16 0.5653710247349824 0.5454545454545454 0.8028169014084507 0.3140495867768595 ZTF19acgxbwo 
17 0.5602836879432624 0.5432692307692307 0.795774647887324 0.30694711538461533 ZTF20abmlxrx 
18 0.5658362989323843 0.5432692307692307 0.8071428571428572 0.3164403251387788 ZTF20abyzomt 
19 0.5642857142857143 0.5336538461538461 0.8161764705882353 0.3184708436724566 ZTF19acmvrsw 
20 0.5734767025089605 0.5458937198067633 0.8188405797101449 0.32811696988385236 ZTF19acgbzam 
21 0.5719424460431655 0.5436893203883495 0.8175182481751825 0.32563210632885103 ZTF20abjtavx 
22 0.5703971119133574 0.5436893203883495 0.8175182481751825 0.32563210632885103 ZTF19acnpnqq 
23 0.5688405797101449 0.5414634146341464 0.8161764705882353 0.32313139260424867 ZTF19acrbyzj 
24 0.5672727272727273 0.5392156862745098 0.8148148148148148 0.32061473237943827 ZTF19acfejbj 
25 0.5656934306569343 0.5392156862745098 0.8148148148148148 0.32061473237943827 ZTF19acgbkzr 
26 0.5677655677655677 0.5392156862745098 0.8208955223880597 0.32589959060547297 ZTF19acftude 
27 0.5698529411764706 0.5392156862745098 0.8270676691729323 0.3313615949172965 ZTF19acjwdnu 
28 0.5682656826568265 0.5343137254901961 0.8320610687022901 0.3328011204481793 ZTF19acgmkrt 
29 0.5666666666666667 0.5320197044334976 0.8307692307692308 0.33021912688975713 ZTF20abxyfye 
30 0.5687732342007435 0.5346534653465347 0.8307692307692308 0.3318538750426767 ZTF20abwktfx 
31 0.5671641791044776 0.5323383084577115 0.8294573643410853 0.32924970523107006 ZTF20accovje 
32 0.5655430711610487 0.53 0.828125 0.32662790697674415 ZTF19acfwynw 
33 0.5639097744360902 0.53 0.828125 0.32662790697674415 ZTF19acgonwy 
34 0.5622641509433962 0.5276381909547738 0.8267716535433071 0.3239883628669664 ZTF19acmxidf 
35 0.5606060606060606 0.5252525252525253 0.8253968253968254 0.32133095662507427 ZTF20abyxuky 
36 0.55893536121673 0.5228426395939086 0.824 0.31865557324362476 ZTF18aabukgo 
37 0.7480916030534351 1.0 0.7480916030534351 0.49746192893401014 ZTF18aatrkga 
38 0.7471264367816092 1.0 0.7471264367816092 0.4961832061068702 ZTF19acdkzxk 
39 0.5615384615384615 0.5282051282051282 0.824 0.32192383553330295 ZTF20acflmyv 
