loop accuracy efficiency purity fom query_id1 
0 0.6086956521739131 0.7442922374429224 0.7276785714285714 0.3506347823791802 ZTF19acjnatv 
1 0.6543624161073825 0.8256880733944955 0.7346938775510204 0.39633027522935776 ZTF19acmbekd 
2 0.569023569023569 0.6926605504587156 0.7122641509433962 0.3131489314948086 ZTF19achvpik 
3 0.5878378378378378 0.7419354838709677 0.7092511013215859 0.3327342977805733 ZTF19acihfxz 
4 0.6271186440677966 0.8009259259259259 0.7208333333333333 0.3704817785700139 ZTF19acnfjyw 
5 0.6938775510204082 0.9069767441860465 0.7358490566037735 0.4366925064599483 ZTF19acokufi 
6 0.7133105802047781 0.9485981308411215 0.7355072463768116 0.4563161624662267 ZTF19acgemqj 
7 0.678082191780822 0.883177570093458 0.7325581395348837 0.4215165675446049 ZTF19achaspq 
8 0.7010309278350515 0.9342723004694836 0.7316176470588235 0.4447851382617876 ZTF19acitkzs 
9 0.7 0.9481132075471698 0.7256317689530686 0.44422087346615646 ZTF19acgxbwo 
10 0.7093425605536332 0.9620853080568721 0.7275985663082437 0.4531399478782947 ZTF19acjqecl 
11 0.71875 0.9809523809523809 0.7279151943462897 0.46241691184482947 ZTF19acjurot 
12 0.7247386759581882 0.9904306220095693 0.7288732394366197 0.46808022547027595 ZTF20abqlawg 
13 0.7237762237762237 0.9951923076923077 0.7263157894736842 0.4671310832025118 ZTF20absvtnc 
14 0.7263157894736842 1.0 0.7263157894736842 0.46938775510204084 ZTF20abwdaeo 
15 0.7253521126760564 0.9903381642512077 0.7295373665480427 0.46886679831754635 ZTF19acignlo 
16 0.7243816254416962 0.9855072463768116 0.7311827956989247 0.46863281645890337 ZTF20acbttnt 
17 0.7163120567375887 0.966183574879227 0.7326007326007326 0.4611854772693208 ZTF19acgrbeb 
18 0.7295373665480427 0.9902912621359223 0.7338129496402878 0.47422398468480786 ZTF19achejoc 
19 0.7285714285714285 0.9951219512195122 0.7311827956989247 0.4732048439365512 ZTF19acewuwn 
20 0.7311827956989247 0.9951219512195122 0.7338129496402878 0.4765372724149776 ZTF20abybeex 
21 0.7302158273381295 0.9902439024390244 0.7355072463768116 0.47634955496474396 ZTF19acgdxel 
22 0.7292418772563177 0.9901960784313726 0.7345454545454545 0.47510595687206 ZTF20abvqilf 
23 0.7318840579710145 0.9950738916256158 0.7345454545454545 0.47744638030492725 ZTF19acryurj 
24 0.7345454545454545 0.9950738916256158 0.7372262773722628 0.48087302896740286 ZTF19aclobbu 
25 0.7372262773722628 0.9901477832512315 0.7416974169741697 0.48423285750242706 ZTF19acrcxri 
26 0.7216117216117216 0.9704433497536946 0.7378277153558053 0.46972319386112493 ZTF20abjfufv 
27 0.7389705882352942 0.995049504950495 0.7416974169741697 0.4866300498663005 ZTF19acihlft 
28 0.7380073800738007 0.9950248756218906 0.7407407407407407 0.4853779881082393 ZTF19acftude 
29 0.7407407407407407 0.9950248756218906 0.7434944237918215 0.4889557128363099 ZTF20abzjads 
30 0.7397769516728625 0.995 0.7425373134328358 0.48769704433497535 ZTF19acifuyf 
31 0.7388059701492538 0.9949748743718593 0.7415730337078652 0.4864321608040201 ZTF19acjdufa 
32 0.7378277153558053 0.9949494949494949 0.7406015037593985 0.4851610161016101 ZTF19acgmkrt 
33 0.7368421052631579 0.9949238578680203 0.7396226415094339 0.483883563628119 ZTF20abjtavx 
34 0.7396226415094339 0.9949238578680203 0.7424242424242424 0.4875126903553299 ZTF20abyylgi 
35 0.7424242424242424 0.9949238578680203 0.7452471482889734 0.4911966653454206 ZTF20abyxuky 
36 0.7414448669201521 0.9948979591836735 0.7442748091603053 0.4899118738404453 ZTF20abuqali 
37 0.7442748091603053 0.9948979591836735 0.7471264367816092 0.49365165913693726 ZTF19acgbkzr 
38 0.7509578544061303 0.9948979591836735 0.752895752895753 0.5013051732320836 ZTF19acjwdnu 
39 0.7461538461538462 0.9693877551020408 0.76 0.49779371207942635 ZTF19acmvrsw 
