loop accuracy efficiency purity fom query_id1 
0 0.47491638795986624 0.3698630136986301 0.81 0.21709350804050032 ZTF19acmxidf 
1 0.5302013422818792 0.4908256880733945 0.7867647058823529 0.27071313723635676 ZTF19acfwynw 
2 0.5353535353535354 0.48623853211009177 0.803030303030303 0.2801156761069007 ZTF19acigkma 
3 0.4797297297297297 0.3623853211009174 0.8404255319148937 0.23087451908848772 ZTF19acftfst 
4 0.5220338983050847 0.4608294930875576 0.8064516129032258 0.26792412388811493 ZTF19acgxbwo 
5 0.5272108843537415 0.47685185185185186 0.7984496124031008 0.27135768365050134 ZTF20accsfkt 
6 0.5255972696245734 0.48372093023255813 0.7878787878787878 0.26759030183077687 ZTF19acklbjr 
7 0.5273972602739726 0.48598130841121495 0.7878787878787878 0.2688407238019487 ZTF20abwdaeo 
8 0.5326460481099656 0.48598130841121495 0.8 0.27770360480640854 ZTF20abobpcb 
9 0.5310344827586206 0.48130841121495327 0.8046875 0.2785099233434842 ZTF19acgjosf 
10 0.5294117647058824 0.4788732394366197 0.8031496062992126 0.2759608498448317 ZTF20abzjoxd 
11 0.5277777777777778 0.4788732394366197 0.8031496062992126 0.2759608498448317 ZTF20acbttnt 
12 0.5261324041811847 0.47417840375586856 0.808 0.2768324784933105 ZTF19acftude 
13 0.5244755244755245 0.4694835680751174 0.8130081300813008 0.277800927855099 ZTF20abzvxyk 
14 0.5298245614035088 0.47641509433962265 0.8145161290322581 0.28304661487236404 ZTF20abyylgi 
15 0.5211267605633803 0.46226415094339623 0.8166666666666667 0.27623101702715136 ZTF20abxyfye 
16 0.5265017667844523 0.46445497630331756 0.8235294117647058 0.28271172470636724 ZTF19acgbzam 
17 0.524822695035461 0.4666666666666667 0.8166666666666667 0.27886178861788613 ZTF19acojuzv 
18 0.5266903914590747 0.4688995215311005 0.8166666666666667 0.28019605554907223 ZTF20abmlxrx 
19 0.525 0.4688995215311005 0.8166666666666667 0.28019605554907223 ZTF19acgjpgh 
20 0.5304659498207885 0.4688995215311005 0.8305084745762712 0.2908364120889104 ZTF19acshkft 
21 0.5287769784172662 0.46634615384615385 0.8290598290598291 0.28812469377756 ZTF19acgbkzr 
22 0.5270758122743683 0.46634615384615385 0.8290598290598291 0.28812469377756 ZTF19acjurot 
23 0.5615942028985508 0.5362318840579711 0.8161764705882353 0.3200093501636279 ZTF19acgdxel 
24 0.56 0.5339805825242718 0.8148148148148148 0.3175019679874049 ZTF20abtnpwt 
25 0.5620437956204379 0.5365853658536586 0.8148148148148148 0.3190507580751483 ZTF19acgmkrt 
26 0.5641025641025641 0.5392156862745098 0.8148148148148148 0.32061473237943827 ZTF20abwkqxd 
27 0.5625 0.5369458128078818 0.8134328358208955 0.31808203041336475 ZTF19acfejbj 
28 0.5608856088560885 0.5320197044334976 0.8181818181818182 0.3192118226600985 ZTF20abwktfx 
29 0.562962962962963 0.5346534653465347 0.8181818181818182 0.3207920792079208 ZTF19acmvrsw 
30 0.5613382899628253 0.5323383084577115 0.816793893129771 0.3182134022624309 ZTF19acihlft 
31 0.5597014925373134 0.53 0.8153846153846154 0.3156179775280899 ZTF19acgpqxt 
32 0.5580524344569289 0.5276381909547738 0.813953488372093 0.31300570649859466 ZTF18aabukgo 
33 0.5601503759398496 0.5303030303030303 0.813953488372093 0.3145865434001027 ZTF18aatrkga 
34 0.7433962264150943 1.0 0.7433962264150943 0.49127182044887785 ZTF19acdkzxk 
35 0.5606060606060606 0.5329949238578681 0.813953488372093 0.31618342940720984 ZTF20acflmyv 
36 0.7452471482889734 1.0 0.7452471482889734 0.4937027707808564 ZTF20acfkkyf 
37 0.7442748091603053 1.0 0.7442748091603053 0.4924242424242425 ZTF20acfasbq 
38 0.7432950191570882 1.0 0.7432950191570882 0.4911392405063291 ZTF20abjtavx 
39 0.7461538461538462 1.0 0.7461538461538462 0.49489795918367346 ZTF20abuqali 
