loop accuracy efficiency purity fom query_id1 
0 0.5652173913043478 0.6757990867579908 0.714975845410628 0.30774850720056196 ZTF19achetvw 
1 0.5201342281879194 0.4724770642201835 0.7862595419847328 0.2602413776186037 ZTF18aabukgo 
2 0.6599326599326599 0.8709677419354839 0.7213740458015268 0.40346299810246683 ZTF20abzetdf 
3 0.7331081081081081 1.0 0.7322033898305085 0.4768211920529801 ZTF20accovje 
4 0.7288135593220338 1.0 0.7288135593220338 0.47252747252747246 ZTF20abzbfct 
5 0.7278911564625851 1.0 0.7278911564625851 0.4713656387665198 ZTF18aatrkga 
6 0.726962457337884 1.0 0.726962457337884 0.4701986754966888 ZTF20abwdaeo 
7 0.7328767123287672 1.0 0.7319587628865979 0.47651006711409394 ZTF20abobpcb 
8 0.7422680412371134 0.9953051643192489 0.7412587412587412 0.4861859328011077 ZTF19acfwynw 
9 0.7344827586206897 0.9859154929577465 0.7394366197183099 0.47926447574334896 ZTF20abwkqxd 
10 0.7439446366782007 1.0 0.7412587412587412 0.48847926267281105 ZTF20abzjoxd 
11 0.7395833333333334 0.9905660377358491 0.7420494699646644 0.4848924660245415 ZTF20abzpxxu 
12 0.7421602787456446 1.0 0.7403508771929824 0.48729792147806006 ZTF19acgmkrt 
13 0.7412587412587412 1.0 0.7394366197183099 0.4861111111111111 ZTF20abyylgi 
14 0.7368421052631579 0.9904761904761905 0.7402135231316725 0.4824802051968328 ZTF19acojuzv 
15 0.7359154929577465 0.9952153110047847 0.7375886524822695 0.48140647602091907 ZTF20abmlxrx 
16 0.7420494699646644 1.0 0.7411347517730497 0.4883177570093458 ZTF20abzcsbt 
17 0.7411347517730497 1.0 0.7402135231316725 0.48711943793911006 ZTF19acigkma 
18 0.7437722419928826 0.9951923076923077 0.7446043165467626 0.49048763736263734 ZTF19acewuwn 
19 0.7321428571428571 0.9663461538461539 0.7472118959107806 0.4795940170940171 ZTF20accxzmn 
20 0.7526881720430108 0.9951690821256038 0.7518248175182481 0.5000117827265229 ZTF19acnpnqq 
21 0.7482014388489209 0.9951456310679612 0.7481751824817519 0.4951574135168253 ZTF20absvtnc 
22 0.7436823104693141 0.9951219512195122 0.7445255474452555 0.49034994697773066 ZTF19acignlo 
23 0.7355072463768116 0.9804878048780488 0.7444444444444445 0.4830344332855094 ZTF19acifuyf 
24 0.7454545454545455 0.9950980392156863 0.7463235294117647 0.4926948828311813 ZTF19acgcshq 
25 0.7445255474452555 0.9950738916256158 0.7453874538745388 0.49145458706204004 ZTF19acftude 
26 0.7435897435897436 0.9950738916256158 0.7453874538745388 0.49145458706204004 ZTF20abjtavx 
27 0.7426470588235294 0.9901477832512315 0.7472118959107806 0.4914066776135742 ZTF19acgxbwo 
28 0.7453874538745388 0.995049504950495 0.7472118959107806 0.4938393839383939 ZTF19aceuacu 
29 0.7444444444444445 0.9950248756218906 0.746268656716418 0.49258657209004486 ZTF20abyxuky 
30 0.7434944237918215 0.995 0.7453183520599251 0.4913275434243176 ZTF19acgbkzr 
31 0.7388059701492538 0.985 0.7462121212121212 0.4875502512562814 ZTF19acgjosf 
32 0.7453183520599251 0.9949748743718593 0.7471698113207547 0.49374693013941884 ZTF20abuqali 
33 0.7481203007518797 0.9949748743718593 0.75 0.49748743718592964 ZTF19acfejbj 
34 0.7584905660377359 0.9949748743718593 0.7586206896551724 0.5090569124693234 ZTF20abyzomt 
35 0.7462121212121212 0.9748743718592965 0.7578125 0.49769902142290406 ZTF19acjnaxa 
36 0.7452471482889734 0.9797979797979798 0.754863813229572 0.49629453806999496 ZTF19acjwdnu 
37 0.7480916030534351 0.9797979797979798 0.7578125 0.5002126528442319 ZTF20abxyfye 
38 0.7432950191570882 0.9746192893401016 0.7559055118110236 0.49504471839497216 ZTF19acgjpgh 
39 0.7384615384615385 0.9593908629441624 0.7590361445783133 0.49139532004457104 ZTF19acitnck 
