loop accuracy efficiency purity fom query_id1 
0 0.5418060200668896 0.6621004566210046 0.6971153846153846 0.28743882098816065 ZTF19acmxidf 
1 0.5033557046979866 0.591743119266055 0.6861702127659575 0.24946033459255262 ZTF19acrdcwh 
2 0.5353535353535354 0.663594470046083 0.6889952153110048 0.2818808368337343 ZTF19acmelor 
3 0.5371621621621622 0.6589861751152074 0.6941747572815534 0.28384043084781524 ZTF20abjtavx 
4 0.535593220338983 0.6589861751152074 0.6941747572815534 0.28384043084781524 ZTF20abuqali 
5 0.48299319727891155 0.5529953917050692 0.6857142857142857 0.23284016492845017 ZTF19acpgaet 
6 0.515358361774744 0.6111111111111112 0.6947368421052632 0.26361655773420484 ZTF19acnpnqq 
7 0.5342465753424658 0.6558139534883721 0.6945812807881774 0.28278216343076595 ZTF19acftfav 
8 0.5154639175257731 0.6186046511627907 0.6927083333333334 0.2654013503375844 ZTF19acmbkmr 
9 0.5413793103448276 0.6588785046728972 0.7014925373134329 0.2894139226133287 ZTF20abyzomt 
10 0.5190311418685121 0.6214953271028038 0.6963350785340314 0.2692471612530062 ZTF19achvpik 
11 0.5486111111111112 0.676056338028169 0.7024390243902439 0.2977128828013956 ZTF20abxfiev 
12 0.5853658536585366 0.7311320754716981 0.7142857142857143 0.3323327615780446 ZTF19acfwynw 
13 0.5804195804195804 0.7216981132075472 0.7149532710280374 0.32863039083557954 ZTF19acgjohb 
14 0.5824561403508772 0.7251184834123223 0.7149532710280374 0.33018788083953965 ZTF19acjnaxa 
15 0.5774647887323944 0.719047619047619 0.7122641509433962 0.3250784145993727 ZTF19acigkma 
16 0.5618374558303887 0.7 0.7067307692307693 0.3118181818181818 ZTF19acoaoty 
17 0.5851063829787234 0.7272727272727273 0.7169811320754716 0.3329682365826944 ZTF20abyfmjr 
18 0.597864768683274 0.75 0.7188940092165899 0.34513274336283184 ZTF20abyjpxx 
19 0.6035714285714285 0.7584541062801933 0.7201834862385321 0.3502273373117363 ZTF20accsfkt 
20 0.5949820788530465 0.7524271844660194 0.7142857142857143 0.34201235657546336 ZTF19acukucu 
21 0.6187050359712231 0.7864077669902912 0.7232142857142857 0.3660863742885838 ZTF19acnkeji 
22 0.6498194945848376 0.8292682926829268 0.7327586206896551 0.39599890380926284 ZTF19achaspq 
23 0.6702898550724637 0.8725490196078431 0.7325102880658436 0.4163906849603112 ZTF19acryurj 
24 0.6581818181818182 0.8431372549019608 0.7350427350427351 0.4050827034724504 ZTF19acgrbeb 
25 0.6751824817518248 0.8669950738916257 0.7394957983193278 0.42152246686443673 ZTF20acbovrt 
26 0.6886446886446886 0.8861386138613861 0.7427385892116183 0.43457208734572084 ZTF19acjwqvo 
27 0.7242647058823529 0.9402985074626866 0.75 0.4701492537313433 ZTF20abyxuky 
28 0.7232472324723247 0.955 0.7431906614785992 0.4689074550128535 ZTF20abwkqxd 
29 0.7185185185185186 0.949748743718593 0.7411764705882353 0.463830781816057 ZTF19acitkzs 
30 0.7286245353159851 0.9646464646464646 0.7431906614785992 0.47364389395237727 ZTF19acgmkrt 
31 0.7350746268656716 0.9796954314720813 0.7423076923076923 0.4799015692236337 ZTF19acihlft 
32 0.7378277153558053 0.9846938775510204 0.7423076923076923 0.4823500466176318 ZTF19acewuwn 
33 0.7406015037593985 0.9846938775510204 0.7451737451737451 0.4860509421159768 ZTF20abwktfx 
34 0.7358490566037735 0.9846153846153847 0.7413127413127413 0.48103347034644744 ZTF19acrcxri 
35 0.7424242424242424 0.9846153846153847 0.7470817120622568 0.4884913536076327 ZTF19acifuyf 
36 0.7338403041825095 0.9845360824742269 0.7403100775193798 0.4797101830422891 ZTF20abzqlts 
37 0.7366412213740458 0.9845360824742269 0.7431906614785992 0.48340974743593146 ZTF19acrbyzj 
38 0.7394636015325671 0.9896373056994818 0.7431906614785992 0.48591446115321607 ZTF20abwdaeo 
39 0.7384615384615385 0.9896373056994818 0.7431906614785992 0.48591446115321607 ZTF20abyylgi 
