loop accuracy efficiency purity fom query_id1 
0 0.3779264214046823 0.2374429223744292 0.7323943661971831 0.11327552260064513 ZTF20abxyaqc 
1 0.4395973154362416 0.3486238532110092 0.7524752475247525 0.1754663102254086 ZTF19acjwdnu 
2 0.42424242424242425 0.3119266055045872 0.7640449438202247 0.16191610056726663 ZTF19acmdpyr 
3 0.47635135135135137 0.39631336405529954 0.7818181818181819 0.215714869042758 ZTF20abjfufv 
4 0.4745762711864407 0.39351851851851855 0.7798165137614679 0.21305142722340176 ZTF20abobpcb 
5 0.47619047619047616 0.39351851851851855 0.7870370370370371 0.21720177970177973 ZTF20abyylgi 
6 0.47440273037542663 0.3888888888888889 0.7924528301886793 0.21777777777777782 ZTF19acftude 
7 0.4726027397260274 0.37962962962962965 0.803921568627451 0.21922274387063118 ZTF20abjtavx 
8 0.4742268041237113 0.37962962962962965 0.8118811881188119 0.22395416999733547 ZTF20abyxuky 
9 0.4793103448275862 0.39069767441860465 0.8076923076923077 0.22790697674418606 ZTF20abxyfye 
10 0.47750865051903113 0.3878504672897196 0.8058252427184466 0.22511600548983726 ZTF19acgbzam 
11 0.4722222222222222 0.38028169014084506 0.801980198019802 0.21845969433623016 ZTF20abwktfx 
12 0.4738675958188153 0.38207547169811323 0.801980198019802 0.21949016459253315 ZTF19aceuacu 
13 0.47202797202797203 0.3791469194312796 0.8 0.21665538253215977 ZTF20abtnpwt 
14 0.47017543859649125 0.3761904761904762 0.797979797979798 0.21380609797875985 ZTF19acitnck 
15 0.5492957746478874 0.49760765550239233 0.8188976377952756 0.29913986226733413 ZTF19acmbkmr 
16 0.5653710247349824 0.5480769230769231 0.7972027972027972 0.310849598163031 ZTF19acfejbj 
17 0.5602836879432624 0.5288461538461539 0.8088235294117647 0.30943126022913253 ZTF19acmvrsw 
18 0.5658362989323843 0.5458937198067633 0.8014184397163121 0.313126854508448 ZTF20abmlxrx 
19 0.5642857142857143 0.5410628019323671 0.8057553956834532 0.3139846311731871 ZTF19acgonwy 
20 0.5663082437275986 0.5436893203883495 0.8057553956834532 0.3155088284118919 ZTF19acfwynw 
21 0.5755395683453237 0.5436893203883495 0.8235294117647058 0.33094132545377797 ZTF20abuqali 
22 0.5740072202166066 0.5436893203883495 0.8235294117647058 0.33094132545377797 ZTF20abwdaeo 
23 0.572463768115942 0.5436893203883495 0.8235294117647058 0.33094132545377797 ZTF19acmxidf 
24 0.5709090909090909 0.5414634146341464 0.8222222222222222 0.32842862854858057 ZTF19acnpnqq 
25 0.5693430656934306 0.5392156862745098 0.8208955223880597 0.32589959060547297 ZTF19acryurj 
26 0.5714285714285714 0.5343137254901961 0.8320610687022901 0.3328011204481793 ZTF20absvtnc 
27 0.5698529411764706 0.5320197044334976 0.8307692307692308 0.33021912688975713 ZTF19acihlft 
28 0.5682656826568265 0.5346534653465347 0.8244274809160306 0.32622923309280083 ZTF19acrcxri 
29 0.5703703703703704 0.5346534653465347 0.8307692307692308 0.3318538750426767 ZTF20abydkrl 
30 0.5687732342007435 0.5323383084577115 0.8294573643410853 0.32924970523107006 ZTF20abwkqxd 
31 0.5671641791044776 0.53 0.828125 0.32662790697674415 ZTF19acgjpgh 
32 0.5692883895131086 0.53 0.8346456692913385 0.3324260355029585 ZTF19acshkft 
33 0.5676691729323309 0.5276381909547738 0.8333333333333334 0.3297738693467337 ZTF19acftfav 
34 0.569811320754717 0.5276381909547738 0.84 0.3357697578803106 ZTF19acrbyzj 
35 0.5681818181818182 0.5252525252525253 0.8387096774193549 0.3330869672333087 ZTF19acgmkrt 
36 0.5665399239543726 0.5228426395939086 0.8373983739837398 0.33038522624645766 ZTF19acukucu 
37 0.5648854961832062 0.5228426395939086 0.8373983739837398 0.33038522624645766 ZTF20abzcsbt 
38 0.5632183908045977 0.5204081632653061 0.8360655737704918 0.32766439909297057 ZTF18aabukgo 
39 0.7538461538461538 1.0 0.752895752895753 0.5038759689922481 ZTF18aatrkga 
