loop accuracy efficiency purity fom query_id1 
0 0.5050167224080268 0.4292237442922374 0.8034188034188035 0.2475278034568731 ZTF18aabukgo 
1 0.6711409395973155 0.8577981651376146 0.7362204724409449 0.4134233424761184 ZTF20accxzmn 
2 0.7104377104377104 0.9539170506912442 0.7314487632508834 0.45393294136341966 ZTF19acokufi 
3 0.722972972972973 0.9814814814814815 0.7310344827586207 0.4665337983723634 ZTF19acryaon 
4 0.7288135593220338 0.9953488372093023 0.7303754266211604 0.4722941267467643 ZTF20abybeex 
5 0.7142857142857143 0.9627906976744186 0.7314487632508834 0.45815557337610263 ZTF19achvpik 
6 0.7235494880546075 0.985981308411215 0.7301038062283737 0.4675102383702615 ZTF19acdxlns 
7 0.7191780821917808 0.9859154929577465 0.726643598615917 0.46318177521504866 ZTF20abvqilf 
8 0.7285223367697594 1.0 0.7285223367697594 0.47216035634743875 ZTF20abqlawg 
9 0.7275862068965517 1.0 0.7275862068965517 0.47098214285714285 ZTF19acdkzxk 
10 0.5605536332179931 0.5639810426540285 0.7727272727272727 0.2996149289099526 ZTF19acecluy 
11 0.5590277777777778 0.5639810426540285 0.7727272727272727 0.2996149289099526 ZTF19acekkts 
12 0.7317073170731707 1.0 0.7317073170731707 0.47619047619047616 ZTF19acenveq 
13 0.7307692307692307 1.0 0.7307692307692307 0.475 ZTF19aceqxtg 
14 0.7298245614035088 1.0 0.7298245614035088 0.47380410022779046 ZTF19acetxvq 
15 0.7288732394366197 1.0 0.7288732394366197 0.4726027397260274 ZTF19acqdato 
16 0.7279151943462897 1.0 0.7279151943462897 0.47139588100686497 ZTF20abwdaeo 
17 0.7304964539007093 1.0 0.7304964539007093 0.4746543778801844 ZTF19acignlo 
18 0.7259786476868327 0.9805825242718447 0.7345454545454545 0.47049327767912735 ZTF20abobpcb 
19 0.6785714285714286 0.8786407766990292 0.7357723577235772 0.4229627143152241 ZTF20absvtnc 
20 0.6810035842293907 0.8731707317073171 0.7396694214876033 0.42472163308589606 ZTF20abmlxrx 
21 0.6690647482014388 0.8341463414634146 0.7467248908296943 0.41344644750795334 ZTF20acbttnt 
22 0.6245487364620939 0.7609756097560976 0.7393364928909952 0.36981992249829043 ZTF19acjerdh 
23 0.6521739130434783 0.8186274509803921 0.7389380530973452 0.39741507067943455 ZTF19acewuwn 
24 0.6472727272727272 0.803921568627451 0.7420814479638009 0.393561603745976 ZTF20abyxuky 
25 0.6678832116788321 0.8472906403940886 0.7413793103448276 0.41401701746529335 ZTF19ackjene 
26 0.6556776556776557 0.8177339901477833 0.7443946188340808 0.40280071918258764 ZTF20abuqali 
27 0.6360294117647058 0.7881773399014779 0.7407407407407407 0.3844767511714526 ZTF19acnkeji 
28 0.6494464944649446 0.8118811881188119 0.7420814479638009 0.3974582532880154 ZTF19acfwynw 
29 0.6333333333333333 0.7821782178217822 0.7417840375586855 0.3826134935474972 ZTF19achetvw 
30 0.6468401486988847 0.8059701492537313 0.7431192660550459 0.39565807327001357 ZTF19acmelor 
31 0.6417910447761194 0.8009950248756219 0.7419354838709677 0.3919762887689214 ZTF19acojxzo 
32 0.6479400749063671 0.81 0.7431192660550459 0.3976363636363637 ZTF19acgmkrt 
33 0.650375939849624 0.8140703517587939 0.7431192660550459 0.3996345363179534 ZTF19acnfjyw 
34 0.6867924528301886 0.8636363636363636 0.7533039647577092 0.4356395816572808 ZTF20abjfufv 
35 0.7083333333333334 0.9137055837563451 0.75 0.45685279187817257 ZTF20abwkqxd 
36 0.7262357414448669 0.9387755102040817 0.7540983606557377 0.47454586230096435 ZTF20acbovrt 
37 0.7366412213740458 0.9538461538461539 0.7560975609756098 0.4847414880201766 ZTF19acitnck 
38 0.7432950191570882 0.9587628865979382 0.7591836734693878 0.4912669336286955 ZTF19acnpnqq 
39 0.7423076923076923 0.9689119170984456 0.7540322580645161 0.4896933202632684 ZTF20abxyaqc 
