loop accuracy efficiency purity fom query_id1 
0 0.5050167224080268 0.4200913242009132 0.8141592920353983 0.2493445279128001 ZTF19acrmmpq 
1 0.6812080536912751 0.8669724770642202 0.7411764705882353 0.42340516321740984 ZTF19achaspq 
2 0.5488215488215489 0.4930875576036866 0.816793893129771 0.29475066292510876 ZTF19aclhnkd 
3 0.7331081081081081 1.0 0.7322033898305085 0.4768211920529801 ZTF18aabukgo 
4 0.7322033898305085 1.0 0.7312925170068028 0.4756637168141593 ZTF20abobpcb 
5 0.7346938775510204 1.0 0.7337883959044369 0.47884187082405344 ZTF19acftude 
6 0.7303754266211604 0.9720930232558139 0.7411347517730497 0.47469028472071295 ZTF19acjwdnu 
7 0.6986301369863014 0.8883720930232558 0.7490196078431373 0.443026291820997 ZTF19acnqsui 
8 0.7285223367697594 0.9439252336448598 0.7509293680297398 0.4731337399410959 ZTF19acjwcqy 
9 0.6896551724137931 0.8925233644859814 0.7403100775193798 0.4348774556551593 ZTF19acngsnb 
10 0.7335640138408305 0.9530516431924883 0.7518518518518519 0.47888486031701766 ZTF20abyxuky 
11 0.7395833333333334 0.9716981132075472 0.7490909090909091 0.48467266663620995 ZTF19acignlo 
12 0.7247386759581882 0.9433962264150944 0.7490636704119851 0.4705218086858326 ZTF20abzcsbt 
13 0.7377622377622378 0.9620853080568721 0.7518518518518519 0.4834240533058045 ZTF19acmblbi 
14 0.7403508771929824 0.9714285714285714 0.75 0.4857142857142857 ZTF20abqnztv 
15 0.7359154929577465 0.9712918660287081 0.7463235294117647 0.480907923911775 ZTF19acfejbj 
16 0.734982332155477 0.9712918660287081 0.7463235294117647 0.480907923911775 ZTF19acewuwn 
17 0.7375886524822695 0.9712918660287081 0.7490774907749077 0.48445269976370453 ZTF20abtnpwt 
18 0.7330960854092526 0.9663461538461539 0.7472118959107806 0.4795940170940171 ZTF19acgxbwo 
19 0.7357142857142858 0.9710144927536232 0.7472118959107806 0.48191089640365004 ZTF20abyzomt 
20 0.7347670250896058 0.9710144927536232 0.7472118959107806 0.48191089640365004 ZTF20abjtavx 
21 0.7338129496402878 0.9710144927536232 0.7472118959107806 0.48191089640365004 ZTF19acgbkzr 
22 0.7328519855595668 0.9710144927536232 0.7472118959107806 0.48191089640365004 ZTF19acdkzxk 
23 0.5579710144927537 0.5265700483091788 0.8195488721804511 0.3171057197000027 ZTF19acqmwtg 
24 0.7345454545454545 0.970873786407767 0.7490636704119851 0.48422632738542 ZTF20acflmyv 
25 0.7335766423357665 0.9707317073170731 0.7481203007518797 0.4829390243902439 ZTF19acrbyzj 
26 0.7326007326007326 0.9705882352941176 0.7471698113207547 0.48164528969482523 ZTF19acgbzam 
27 0.7352941176470589 0.9753694581280788 0.7471698113207547 0.48401792658987364 ZTF20abwktfx 
28 0.7343173431734318 0.9752475247524752 0.7462121212121212 0.48272302104582315 ZTF19acqdato 
29 0.7333333333333333 0.9751243781094527 0.7452471482889734 0.4814216073285963 ZTF20abxyfye 
30 0.7360594795539034 0.98 0.7452471482889734 0.4838287153652393 ZTF19achjqbk 
31 0.7350746268656716 0.98 0.7452471482889734 0.4838287153652393 ZTF20acfkkyf 
32 0.7340823970037453 0.9798994974874372 0.7442748091603053 0.4825262677021471 ZTF19acmbkmr 
33 0.7330827067669173 0.9797979797979798 0.7432950191570882 0.4812172356476154 ZTF19acwqvvn 
34 0.7320754716981132 0.9796954314720813 0.7423076923076923 0.4799015692236337 ZTF20acfdmex 
35 0.7348484848484849 0.9796954314720813 0.7451737451737451 0.4835836784504135 ZTF20acfasbq 
36 0.7338403041825095 0.9795918367346939 0.7441860465116279 0.48226059654631087 ZTF20acedqis 
37 0.7366412213740458 0.9795918367346939 0.7470817120622568 0.48599905078310396 ZTF19acpfnth 
38 0.735632183908046 0.9794871794871794 0.74609375 0.48466852663743853 ZTF20acduffd 
39 0.7346153846153847 0.979381443298969 0.7450980392156863 0.4833311018878029 ZTF19acoyxuv 
