loop accuracy efficiency purity fom query_id1 
0 0.5217391304347826 0.4931506849315068 0.7714285714285715 0.2610797743755036 ZTF19acgbkzr 
1 0.5234899328859061 0.4931506849315068 0.7769784172661871 0.26497648742588426 ZTF20abmlxrx 
2 0.5353535353535354 0.4885844748858447 0.8045112781954887 0.2825866962853264 ZTF20abwdaeo 
3 0.5337837837837838 0.4794520547945205 0.813953488372093 0.2844207104713257 ZTF19acgjohb 
4 0.5389830508474577 0.48623853211009177 0.8153846153846154 0.2895577775487063 ZTF19acgjpgh 
5 0.5374149659863946 0.48623853211009177 0.8153846153846154 0.2895577775487063 ZTF19acigqdd 
6 0.4539249146757679 0.3577981651376147 0.7959183673469388 0.2022337455125648 ZTF20acbovrt 
7 0.5171232876712328 0.45161290322580644 0.8166666666666667 0.26986624704956724 ZTF19acqypso 
8 0.5257731958762887 0.4675925925925926 0.8145161290322581 0.2778050108932462 ZTF19acklbjr 
9 0.5344827586206896 0.4790697674418605 0.8174603174603174 0.2868848025959978 ZTF19acshkft 
10 0.532871972318339 0.4766355140186916 0.816 0.28430890309886864 ZTF20abzjoxd 
11 0.53125 0.4766355140186916 0.816 0.28430890309886864 ZTF19aceuacu 
12 0.5296167247386759 0.47417840375586856 0.8145161290322581 0.28171775752554545 ZTF20abjtavx 
13 0.5314685314685315 0.47417840375586856 0.8211382113821138 0.2867785555649265 ZTF19acnpnqq 
14 0.5298245614035088 0.4716981132075472 0.819672131147541 0.2841554898840646 ZTF19acgcshq 
15 0.528169014084507 0.46919431279620855 0.8181818181818182 0.28151658767772514 ZTF20abobpcb 
16 0.5265017667844523 0.46919431279620855 0.8181818181818182 0.28151658767772514 ZTF20abyylgi 
17 0.5212765957446809 0.4549763033175355 0.8275862068965517 0.2799854174261757 ZTF19achaspq 
18 0.5266903914590747 0.4666666666666667 0.8235294117647058 0.28405797101449276 ZTF19aclobbu 
19 0.525 0.46190476190476193 0.8290598290598291 0.28538064907491656 ZTF19acgbzam 
20 0.5232974910394266 0.45933014354066987 0.8275862068965517 0.2826647037173353 ZTF20abzcsbt 
21 0.5251798561151079 0.46153846153846156 0.8275862068965517 0.28402366863905326 ZTF20abjfufv 
22 0.5234657039711191 0.45893719806763283 0.8260869565217391 0.2812840891382266 ZTF19acftude 
23 0.5253623188405797 0.45893719806763283 0.8333333333333334 0.28683574879227053 ZTF20acbttnt 
24 0.5272727272727272 0.45893719806763283 0.8407079646017699 0.2926109652109068 ZTF19acgjosf 
25 0.5255474452554745 0.4563106796116505 0.8392857142857143 0.28981894515875095 ZTF19acojxzo 
26 0.5238095238095238 0.45365853658536587 0.8378378378378378 0.28700846192135393 ZTF19acewuwn 
27 0.5257352941176471 0.45365853658536587 0.8454545454545455 0.29298780487804876 ZTF19acgxbwo 
28 0.5239852398523985 0.45098039215686275 0.8440366972477065 0.2901412313177019 ZTF20abzqlts 
29 0.5259259259259259 0.45098039215686275 0.8518518518518519 0.29635854341736695 ZTF20abyxuky 
30 0.5241635687732342 0.4482758620689655 0.8504672897196262 0.29347556437608535 ZTF19acryurj 
31 0.5261194029850746 0.4482758620689655 0.8584905660377359 0.2999492900608519 ZTF19achvpik 
32 0.5243445692883895 0.44554455445544555 0.8571428571428571 0.297029702970297 ZTF19acrcxri 
33 0.5263157894736842 0.44554455445544555 0.8653846153846154 0.3037803780378038 ZTF20abydkrl 
34 0.5245283018867924 0.4427860696517413 0.8640776699029126 0.30082412365652655 ZTF19acihlft 
35 0.5227272727272727 0.44 0.8627450980392157 0.29784615384615387 ZTF19acitkzs 
36 0.5209125475285171 0.4371859296482412 0.8613861386138614 0.29484632464648824 ZTF20abuqali 
37 0.5229007633587787 0.4371859296482412 0.87 0.3018664752333094 ZTF19acftfav 
38 0.524904214559387 0.4371859296482412 0.8787878787878788 0.3092290721902194 ZTF19acfejbj 
39 0.5346153846153846 0.4371859296482412 0.90625 0.3336418936789209 ZTF19acjwdnu 
