loop accuracy efficiency purity fom query_id1 
0 0.4782608695652174 0.4018264840182648 0.7787610619469026 0.21693699750679327 ZTF19acokufi 
1 0.47651006711409394 0.39908256880733944 0.7767857142857143 0.21432212028542308 ZTF19acjwdnu 
2 0.47474747474747475 0.39908256880733944 0.7767857142857143 0.21432212028542308 ZTF19acihlft 
3 0.47297297297297297 0.39631336405529954 0.7747747747747747 0.21169533732146434 ZTF20abjtavx 
4 0.4745762711864407 0.39631336405529954 0.7818181818181819 0.215714869042758 ZTF19acigqdd 
5 0.4387755102040816 0.34101382488479265 0.7708333333333334 0.1802501645819618 ZTF19acqxoll 
6 0.46757679180887374 0.38425925925925924 0.7830188679245284 0.2098257797270955 ZTF20abxidyb 
7 0.4726027397260274 0.39069767441860465 0.7850467289719626 0.21450068399452807 ZTF19acklbjr 
8 0.47079037800687284 0.3878504672897196 0.7830188679245284 0.21178676832267584 ZTF20abjaapj 
9 0.4724137931034483 0.3878504672897196 0.7904761904761904 0.21605093144326662 ZTF20abtnpwt 
10 0.47058823529411764 0.38497652582159625 0.7884615384615384 0.21329780484710065 ZTF18aabukgo 
11 0.4722222222222222 0.3867924528301887 0.7884615384615384 0.21430392656807754 ZTF18aatrkga 
12 0.6445993031358885 0.8246445497630331 0.7280334728033473 0.3888567795630563 ZTF19acdkzxk 
13 0.47202797202797203 0.3886255924170616 0.7884615384615384 0.21531958498783144 ZTF19acpfnth 
14 0.6456140350877193 0.8238095238095238 0.729957805907173 0.3904631441617743 ZTF20acflmyv 
15 0.6443661971830986 0.8229665071770335 0.7288135593220338 0.3888742836111257 ZTF19acngsnc 
16 0.7385159010600707 0.9711538461538461 0.7481481481481481 0.4831849185297461 ZTF19acgjohb 
17 0.7340425531914894 0.9951690821256038 0.7357142857142858 0.47898324980811774 ZTF19acgonwy 
18 0.7366548042704626 1.0 0.7357142857142858 0.48130841121495327 ZTF20abuqali 
19 0.7357142857142858 1.0 0.7357142857142858 0.48130841121495327 ZTF19acgbkzr 
20 0.7383512544802867 1.0 0.7383512544802867 0.48470588235294115 ZTF20acfkkyf 
21 0.737410071942446 1.0 0.737410071942446 0.4834905660377358 ZTF20abobpcb 
22 0.740072202166065 1.0 0.740072202166065 0.48693586698337293 ZTF19acftude 
23 0.7391304347826086 0.9951219512195122 0.7418181818181818 0.4868222495174592 ZTF20abxyfye 
24 0.7418181818181818 1.0 0.7418181818181818 0.4892086330935252 ZTF19acgmkrt 
25 0.7408759124087592 1.0 0.7408759124087592 0.4879807692307692 ZTF20acfdmex 
26 0.7435897435897436 1.0 0.7435897435897436 0.49152542372881364 ZTF20acfasbq 
27 0.7426470588235294 1.0 0.7426470588235294 0.49029126213592233 ZTF19acoyxuv 
28 0.7416974169741697 1.0 0.7416974169741697 0.48905109489051096 ZTF20acduffd 
29 0.7407407407407407 1.0 0.7407407407407407 0.4878048780487805 ZTF19acignlo 
30 0.7434944237918215 0.995 0.7453183520599251 0.4913275434243176 ZTF20abyylgi 
31 0.7425373134328358 0.99 0.7471698113207547 0.49127819548872176 ZTF19aclobbu 
32 0.7453183520599251 0.985 0.7519083969465649 0.4950127551020408 ZTF20abjfufv 
33 0.7443609022556391 0.9949748743718593 0.7471698113207547 0.49374693013941884 ZTF19acmvrsw 
34 0.7396226415094339 0.98989898989899 0.7452471482889734 0.4887158741063023 ZTF20abyxuky 
35 0.7424242424242424 0.9949238578680203 0.7452471482889734 0.4911966653454206 ZTF20absvtnc 
36 0.7414448669201521 0.9948979591836735 0.7442748091603053 0.4899118738404453 ZTF20abwdaeo 
37 0.7442748091603053 0.9948979591836735 0.7471264367816092 0.49365165913693726 ZTF19acjtkha 
38 0.7432950191570882 0.9948717948717949 0.7461538461538462 0.4923600209314495 ZTF19acgbzam 
39 0.7461538461538462 1.0 0.7461538461538462 0.49489795918367346 ZTF19acryurj 
