id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.6339244383368605
ZTF18aatrkga,SN Ia,0.6339244383368605
ZTF19acdkzxk,SN II,0.6339244383368605
ZTF19acdxlns,SN Ia,0.271929126824328
ZTF19acecluy,SN II,0.6339244383368605
ZTF19acekkts,SN Ia,0.6339244383368605
ZTF19acenveq,SN Ia,0.6339244383368605
ZTF19aceqxtg,SN Ia,0.6339244383368605
ZTF19acetxvq,SN Ia,0.6339244383368605
ZTF19aceuacu,SN Ia,0.9146494227994229
ZTF19acewotx,SN Ia,0.6339244383368605
ZTF19acewuwn,SN II,0.3355714285714286
ZTF19acexijn,SN Ia,0.6339244383368605
ZTF19acfecsg,SN Ia,0.5703931796145032
ZTF19acfmwlh,SN Ia,0.6339244383368605
ZTF19acfrntd,SN Ia,0.6339244383368605
ZTF19acfsbpa,SN II,0.6339244383368605
ZTF19acfsqjx,SN Ia,0.9470290320790322
ZTF19acftaml,SN Ia,0.9295589743589743
ZTF19acftfav,SN IIP,0.8288571428571427
ZTF19acftfst,SN Ia,0.9627273754023753
ZTF19acfthre,SN Ia,0.6339244383368605
ZTF19acftude,SN IIn,0.47727272727272724
ZTF19acfwynw,SLSN-I,0.5355161616161617
ZTF19acfxbki,SN Ia,0.6339244383368605
ZTF19acfxbxe,SN Ia,0.6339244383368605
ZTF19acgaxej,SN Ia,0.6339244383368605
ZTF19acgbkzr,SN II,0.829624702206978
ZTF19acgbzam,SN Ia,0.20457142857142854
ZTF19acgcdas,SN Ia,0.6339244383368605
ZTF19acgcshq,SN Ia,0.48024579831932773
ZTF19acgdfjt,SN Ia,0.6339244383368605
ZTF19acgdxel,SN Ia,0.29405219117827475
ZTF19acgemqj,SN Ia-91T-like,0.43042795370264414
ZTF19acgfvvi,SN II,0.6339244383368605
ZTF19acgjnfz,SN Ia,0.6339244383368605
ZTF19acgjnis,SN Ia,0.6339244383368605
ZTF19acgjohb,SN Ia,0.8778214563214563
ZTF19acgjojy,SN Ia,0.9732825948561245
ZTF19acgjosf,SN Ia,0.9542422355422355
ZTF19acgjpgh,SLSN-I,0.8938077884018288
