id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.6343409576405712
ZTF18aatrkga,SN Ia,0.6343409576405712
ZTF19acdkzxk,SN II,0.6343409576405712
ZTF19acdxlns,SN Ia,0.2910580724401157
ZTF19acecluy,SN II,0.6343409576405712
ZTF19acekkts,SN Ia,0.6343409576405712
ZTF19acenveq,SN Ia,0.6343409576405712
ZTF19aceqxtg,SN Ia,0.6343409576405712
ZTF19acetxvq,SN Ia,0.6343409576405712
ZTF19aceuacu,SN Ia,0.9140242229992229
ZTF19acewotx,SN Ia,0.6343409576405712
ZTF19acewuwn,SN II,0.3671714285714286
ZTF19acexijn,SN Ia,0.6343409576405712
ZTF19acfecsg,SN Ia,0.5804241879723305
ZTF19acfmwlh,SN Ia,0.6343409576405712
ZTF19acfrntd,SN Ia,0.6343409576405712
ZTF19acfsbpa,SN II,0.6343409576405712
ZTF19acfsqjx,SN Ia,0.9436821969696971
ZTF19acftaml,SN Ia,0.9438598901098901
ZTF19acftfav,SN IIP,0.8095923687423687
ZTF19acftfst,SN Ia,0.9407304473304473
ZTF19acfthre,SN Ia,0.6343409576405712
ZTF19acftude,SN IIn,0.4928768225238813
ZTF19acfwynw,SLSN-I,0.5130981351981352
ZTF19acfxbki,SN Ia,0.6343409576405712
ZTF19acfxbxe,SN Ia,0.6343409576405712
ZTF19acgaxej,SN Ia,0.6343409576405712
ZTF19acgbkzr,SN II,0.8246116421976714
ZTF19acgbzam,SN Ia,0.22657142857142856
ZTF19acgcdas,SN Ia,0.6343409576405712
ZTF19acgcshq,SN Ia,0.5217910700410701
ZTF19acgdfjt,SN Ia,0.6343409576405712
ZTF19acgdxel,SN Ia,0.3033768632897889
ZTF19acgemqj,SN Ia-91T-like,0.43538990493510626
ZTF19acgfvvi,SN II,0.6343409576405712
ZTF19acgjnfz,SN Ia,0.6343409576405712
ZTF19acgjnis,SN Ia,0.6343409576405712
ZTF19acgjohb,SN Ia,0.8847364219114219
ZTF19acgjojy,SN Ia,0.9710162389897684
ZTF19acgjosf,SN Ia,0.9477026078496665
ZTF19acgjpgh,SLSN-I,0.895188913782296
ZTF19acgmkrt,SN Ia,0.8079458097458098
ZTF19acgogcm,SN Ia,0.6343409576405712
ZTF19acgonwy,SN Ia,0.8916605339105339
ZTF19acgouje,SN Ia,0.6343409576405712
ZTF19acgphsf,SN Ia,0.6343409576405712
ZTF19acgpkye,SN Ia,0.6343409576405712
ZTF19acgpqxt,SN Ia,0.9407223093083388
ZTF19acgqjln,SN Ia,0.935
ZTF19acgrbeb,SN Ia,0.9166260128760129
ZTF19acgxbwo,SN Ia,0.3621714285714286
ZTF19acgzwbm,SN II,0.6343409576405712
ZTF19acgzzea,SN IIP,0.6343409576405712
ZTF19achagst,SN Ia,0.976
ZTF19achahea,SN Ia,0.6343409576405712
ZTF19achajnc,SN Ia,0.688
ZTF19achaspq,SN Ia,0.4726166666666667
ZTF19achejoc,SN Ia,0.634
ZTF19achetvw,SN Ia,0.9320752747252747
ZTF19achiyvy,SN Ic,0.995834249084249
ZTF19achjpyc,SN Ia-91T-like,0.6343409576405712
ZTF19achjqbk,SN IIP,0.8511107503607503
ZTF19achtewn,SN Ia,0.4907894241250667
ZTF19achticg,SN Ia,0.6343409576405712
ZTF19achtifr,SN II,0.6343409576405712
ZTF19achvpik,SN Ia,0.4222994204625784
ZTF19acifuyf,SN Ia,0.685
ZTF19acigkma,SN Ia-91T-like,0.6765709401709402
ZTF19acigqdd,SN Ia-91T-like,0.9426153846153846
ZTF19acihfxz,SN Ia,0.849
ZTF19acihlft,SN Ia,0.2861666666666666
ZTF19acitkzs,SN Ia,0.7004
ZTF19acitnck,SN Ia,0.9413764412874707
ZTF19acjdufa,SN Ia,0.5456923076923076
ZTF19acjdwqv,SN Ia,0.9675104420089714
ZTF19acjerdh,SN Ia,0.9954175824175824
ZTF19acjerzj,SN Ia,0.6343409576405712
ZTF19acjfhom,SN Ia,0.923090861589391
ZTF19acjifxp,SN Ia,0.6343409576405712
ZTF19acjjwsy,SN Ia,0.8539837273837274
ZTF19acjnatv,SN Ia,0.8816246503496503
ZTF19acjnaxa,SN Ia,0.8885130036630037
ZTF19acjqecl,SN Ia,0.6016840237248132
ZTF19acjtkha,SN Ia,0.5057868131868132
ZTF19acjtlxe,SN Ic,0.6343409576405712
ZTF19acjtpmm,SN II,0.6343409576405712
ZTF19acjtpqd,SN Ic,0.6343409576405712
ZTF19acjuomg,SN Ia,0.989
ZTF19acjurot,SN Ia,0.5915987410336482
ZTF19acjutrw,SN IIn,0.6343409576405712
ZTF19acjwcqy,SN Ic-BL,0.8849391108891109
ZTF19acjwdnu,SN II,0.8406605339105339
ZTF19acjwqvo,SN Ia,0.602375
ZTF19ackbclh,SN IIn,0.6343409576405712
ZTF19ackjene,SN IIb,0.9010544327404623
ZTF19ackjlrd,SN Ia,0.6343409576405712
ZTF19ackjmge,SN Ia,0.6343409576405712
ZTF19ackjnuq,SN Ia,0.6343409576405712
ZTF19ackjozg,SN Ia,0.6343409576405712
ZTF19ackjsys,SN Ia,0.6343409576405712
ZTF19ackjszs,SN Ib,0.6343409576405712
ZTF19ackjtfm,SN II,0.6343409576405712
ZTF19acnjwgm,SN Ia,0.555
ZTF19acnkeji,SN Ia,0.967
ZTF19acnpnqq,SN Ia,0.887828737928738
ZTF19acnqsui,SN Ia,0.9970175824175824
ZTF19acnzkph,SN Ia,0.438
ZTF19acoaoty,SN Ia,0.887
ZTF19acojuzv,SN Ia,0.582
ZTF19acojxzo,SN Ia,0.5108585858585859
ZTF19acoknir,SN Ib/c,0.6343409576405712
ZTF19acokufi,SN Ia,0.5233426640224242
ZTF19acokzjy,SN Ia,0.928
ZTF19acolhnl,SN Ia,0.6343409576405712
ZTF19acordoi,SN Ia-91T-like,0.9652613636363636
ZTF19acoxgqw,SN Ia,0.859094135031635
ZTF19acoyxuv,SN Ia,0.6343409576405712
ZTF19acpfnth,SN Ia,0.6343409576405712
ZTF19acpgaet,SN Ia,0.9083534975645271
ZTF19acpmuwu,SN Ia,0.8660795454545455
ZTF19acqmwtg,SN Ia,0.6343409576405712
ZTF19acqupbp,SN Ia,0.9410431079541375
ZTF19acqxoll,SN Ia,0.8603653846153846
ZTF19acqypso,SN Ia,0.9342923076923076
ZTF19acrbyzj,SN Ia,0.9107555555555554
ZTF19acrcupt,SN Ia,0.9738613636363637
ZTF19acrcxri,SN II,0.3406666666666666
ZTF19acrdcwh,SN Ia,0.4730702973368223
ZTF19acrddcz,SN Ia-91T-like,0.3647966422853032
ZTF19acrdqej,SN Ia,0.813
ZTF19acrenwk,SN Ia,0.8783399361259656
ZTF19acrmmpq,SN Ia,0.3738581280217889
ZTF19acruaaa,SN Ia,0.6343409576405712
ZTF19acruqph,SN Ia,0.858
ZTF19acrvfkz,SN Ia,0.6343409576405712
ZTF19acrwvao,SN II,0.6343409576405712
ZTF19acrwyyb,SN Ibn,0.6343409576405712
ZTF19acrwzqs,SN Ia,0.6343409576405712
ZTF19acryaon,SN Ia,0.37558182115871747
ZTF19acryurj,SN II,0.2349166666666667
ZTF19acsaoxd,SN Ia,0.6343409576405712
ZTF19acsfpmi,SN Ia,0.6343409576405712
ZTF19acsfvog,SN Ia,0.6343409576405712
ZTF19acshfvz,SN Ia,0.6343409576405712
ZTF19acshkft,SN Ia,0.9744929583488406
ZTF19acspfcb,SN Ia,0.6343409576405712
ZTF19acsvqrx,SN Ia,0.9789554223554224
ZTF19acszmgx,SN II,0.6343409576405712
ZTF19actaiag,SN Ia,0.6343409576405712
ZTF19acteaxl,SN Ia,0.6343409576405712
ZTF19actfpma,SN Ia,0.6343409576405712
ZTF19actfpmy,SN Ia,0.6343409576405712
ZTF19actfxcd,SN IIP,0.6343409576405712
ZTF19acthgxq,SN Ia,0.6343409576405712
ZTF19acthucv,SN Ia,0.6343409576405712
ZTF19actldas,SN Ia,0.9180715062715064
ZTF19actnyae,SN II,0.6343409576405712
