id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.20446082251082237
ZTF18aatrkga,SN Ia,0.20446082251082237
ZTF19acdkzxk,SN II,0.20446082251082237
ZTF19acdxlns,SN Ia,0.33467348484848475
ZTF19acecluy,SN II,0.20446082251082237
ZTF19acekkts,SN Ia,0.20446082251082237
ZTF19acenveq,SN Ia,0.20446082251082237
ZTF19aceqxtg,SN Ia,0.20446082251082237
ZTF19acetxvq,SN Ia,0.20446082251082237
ZTF19aceuacu,SN Ia,0.8553380952380955
ZTF19acewotx,SN Ia,0.20446082251082237
ZTF19acewuwn,SN II,0.5918
ZTF19acexijn,SN Ia,0.20446082251082237
ZTF19acfecsg,SN Ia,0.4172123737373735
ZTF19acfejbj,SN II,0.5629968253968255
ZTF19acfmwlh,SN Ia,0.20446082251082237
ZTF19acfrntd,SN Ia,0.20446082251082237
ZTF19acfsbpa,SN II,0.20446082251082237
ZTF19acfsqjx,SN Ia,0.8769333333333333
ZTF19acftaml,SN Ia,0.913192857142857
ZTF19acftfav,SN IIP,0.7669071428571429
ZTF19acftfst,SN Ia,0.9187496031746031
ZTF19acfthre,SN Ia,0.20446082251082237
ZTF19acftude,SN IIn,0.7617999999999999
ZTF19acfwynw,SLSN-I,0.7889317460317459
ZTF19acfxbki,SN Ia,0.20446082251082237
ZTF19acfxbxe,SN Ia,0.20446082251082237
ZTF19acgaxej,SN Ia,0.20446082251082237
ZTF19acgbkzr,SN II,0.8284540043290041
ZTF19acgbzam,SN Ia,0.49779999999999996
ZTF19acgcdas,SN Ia,0.20446082251082237
ZTF19acgcshq,SN Ia,0.6234500000000001
ZTF19acgdfjt,SN Ia,0.20446082251082237
ZTF19acgdxel,SN Ia,0.32478737373737365
ZTF19acgemqj,SN Ia-91T-like,0.6004786435786437
ZTF19acgfvvi,SN II,0.20446082251082237
ZTF19acgjnfz,SN Ia,0.20446082251082237
ZTF19acgjnis,SN Ia,0.20446082251082237
ZTF19acgjohb,SN Ia,0.8427638888888889
ZTF19acgjojy,SN Ia,0.833661507936508
ZTF19acgjosf,SN Ia,0.9226757936507934
ZTF19acgjpgh,SLSN-I,0.47367344877344875
ZTF19acgmkrt,SN Ia,0.7502428571428571
ZTF19acgogcm,SN Ia,0.20446082251082237
ZTF19acgonwy,SN Ia,0.9022726190476189
ZTF19acgouje,SN Ia,0.20446082251082237
ZTF19acgphsf,SN Ia,0.20446082251082237
ZTF19acgpkye,SN Ia,0.20446082251082237
ZTF19acgpqxt,SN Ia,0.6516742063492064
ZTF19acgqjln,SN Ia,0.978
ZTF19acgrbeb,SN Ia,0.7583559523809523
