id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.5969119099038211
ZTF18aatrkga,SN Ia,0.5969119099038211
ZTF19acdkzxk,SN II,0.5969119099038211
ZTF19acdxlns,SN Ia,0.28804202170378634
ZTF19acecluy,SN II,0.5969119099038211
ZTF19acekkts,SN Ia,0.5969119099038211
ZTF19acenveq,SN Ia,0.5969119099038211
ZTF19aceqxtg,SN Ia,0.5969119099038211
ZTF19acetxvq,SN Ia,0.5969119099038211
ZTF19aceuacu,SN Ia,0.8949818237318237
ZTF19acewotx,SN Ia,0.5969119099038211
ZTF19acewuwn,SN II,0.3685
ZTF19acexijn,SN Ia,0.5969119099038211
ZTF19acfecsg,SN Ia,0.5572700963252432
ZTF19acfmwlh,SN Ia,0.5969119099038211
ZTF19acfrntd,SN Ia,0.5969119099038211
ZTF19acfsbpa,SN II,0.5969119099038211
ZTF19acfsqjx,SN Ia,0.9266982017982017
ZTF19acftaml,SN Ia,0.9493831585081586
ZTF19acftfav,SN IIP,0.7970681818181817
ZTF19acftfst,SN Ia,0.9355048812298812
ZTF19acfthre,SN Ia,0.5969119099038211
ZTF19acftude,SN IIn,0.4779214160839161
ZTF19acfwynw,SLSN-I,0.5123456158220864
ZTF19acfxbki,SN Ia,0.5969119099038211
ZTF19acfxbxe,SN Ia,0.5969119099038211
ZTF19acgaxej,SN Ia,0.5969119099038211
ZTF19acgbkzr,SN II,0.8147485059874767
ZTF19acgbzam,SN Ia,0.2295
ZTF19acgcdas,SN Ia,0.5969119099038211
ZTF19acgcshq,SN Ia,0.49233391608391613
ZTF19acgdfjt,SN Ia,0.5969119099038211
ZTF19acgdxel,SN Ia,0.3010848608091255
ZTF19acgemqj,SN Ia-91T-like,0.4136245960738608
ZTF19acgfvvi,SN II,0.5969119099038211
ZTF19acgjnfz,SN Ia,0.5969119099038211
ZTF19acgjnis,SN Ia,0.5969119099038211
ZTF19acgjohb,SN Ia,0.887411038961039
ZTF19acgjojy,SN Ia,0.9138512556887555
ZTF19acgjosf,SN Ia,0.9290087981462981
ZTF19acgjpgh,SLSN-I,0.8329399242913951
ZTF19acgmkrt,SN Ia,0.7743083947098655
ZTF19acgogcm,SN Ia,0.5969119099038211
ZTF19acgonwy,SN Ia,0.888029082029082
ZTF19acgouje,SN Ia,0.5969119099038211
ZTF19acgphsf,SN Ia,0.5969119099038211
ZTF19acgpkye,SN Ia,0.5969119099038211
ZTF19acgpqxt,SN Ia,0.8976855033855035
ZTF19acgqjln,SN Ia,0.9235454545454546
ZTF19acgrbeb,SN Ia,0.9003343850593849
ZTF19acgxbwo,SN Ia,0.3705
ZTF19acgzwbm,SN II,0.5969119099038211
ZTF19acgzzea,SN IIP,0.5969119099038211
ZTF19achagst,SN Ia,0.966
ZTF19achahea,SN Ia,0.5969119099038211
ZTF19achajnc,SN Ia,0.703
ZTF19achaspq,SN Ia,0.4752363636363636
ZTF19achejoc,SN Ia,0.618
ZTF19achetvw,SN Ia,0.9365561022311023
ZTF19achiyvy,SN Ic,0.9954801282051282
ZTF19achjpyc,SN Ia-91T-like,0.5969119099038211
ZTF19achjqbk,SN IIP,0.8493618742368741
ZTF19achtewn,SN Ia,0.4631439642057288
ZTF19achticg,SN Ia,0.5969119099038211
ZTF19achtifr,SN II,0.5969119099038211
ZTF19achvpik,SN Ia,0.4199335012210012
ZTF19acifuyf,SN Ia,0.664
ZTF19acigkma,SN Ia-91T-like,0.6431505827505828
ZTF19acigqdd,SN Ia-91T-like,0.9298124875124876
ZTF19acihfxz,SN Ia,0.849625
ZTF19acihlft,SN Ia,0.3130545454545455
ZTF19acitkzs,SN Ia,0.681495238095238
ZTF19acitnck,SN Ia,0.9169049658674656
ZTF19acjdufa,SN Ia,0.552
ZTF19acjdwqv,SN Ia,0.9341754204129203
ZTF19acjerdh,SN Ia,0.994746794871795
ZTF19acjerzj,SN Ia,0.5969119099038211
ZTF19acjfhom,SN Ia,0.9010390567765567
ZTF19acjifxp,SN Ia,0.5969119099038211
ZTF19acjjwsy,SN Ia,0.8211435897435897
ZTF19acjnatv,SN Ia,0.8820992673992675
ZTF19acjnaxa,SN Ia,0.878811838161838
ZTF19acjqecl,SN Ia,0.59718800341815
ZTF19acjtkha,SN Ia,0.471
