id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.2046286075036074
ZTF18aatrkga,SN Ia,0.2046286075036074
ZTF19acdkzxk,SN II,0.2046286075036074
ZTF19acdxlns,SN Ia,0.39430122655122646
ZTF19acecluy,SN II,0.2046286075036074
ZTF19acekkts,SN Ia,0.2046286075036074
ZTF19acenveq,SN Ia,0.2046286075036074
ZTF19aceqxtg,SN Ia,0.2046286075036074
ZTF19acetxvq,SN Ia,0.2046286075036074
ZTF19aceuacu,SN Ia,0.8733440476190477
ZTF19acewotx,SN Ia,0.2046286075036074
ZTF19acewuwn,SN II,0.7353999999999999
ZTF19acexijn,SN Ia,0.2046286075036074
ZTF19acfecsg,SN Ia,0.504463131313131
ZTF19acfejbj,SN II,0.49175793650793653
ZTF19acfmwlh,SN Ia,0.2046286075036074
ZTF19acfrntd,SN Ia,0.2046286075036074
ZTF19acfsbpa,SN II,0.2046286075036074
ZTF19acfsqjx,SN Ia,0.9212630952380951
ZTF19acftaml,SN Ia,0.94055
ZTF19acftfav,SN IIP,0.6908579365079364
ZTF19acftfst,SN Ia,0.9473261904761905
ZTF19acfthre,SN Ia,0.2046286075036074
ZTF19acftude,SN IIn,0.877525
ZTF19acfwynw,SLSN-I,0.7911313852813854
ZTF19acfxbki,SN Ia,0.2046286075036074
ZTF19acfxbxe,SN Ia,0.2046286075036074
ZTF19acgaxej,SN Ia,0.2046286075036074
ZTF19acgbkzr,SN II,0.835736147186147
ZTF19acgbzam,SN Ia,0.646
ZTF19acgcdas,SN Ia,0.2046286075036074
ZTF19acgcshq,SN Ia,0.7031666666666666
ZTF19acgdfjt,SN Ia,0.2046286075036074
ZTF19acgdxel,SN Ia,0.4194345598845598
ZTF19acgemqj,SN Ia-91T-like,0.6465155122655125
ZTF19acgfvvi,SN II,0.2046286075036074
ZTF19acgjnfz,SN Ia,0.2046286075036074
ZTF19acgjnis,SN Ia,0.2046286075036074
ZTF19acgjohb,SN Ia,0.9460496031746032
ZTF19acgjojy,SN Ia,0.8454063492063492
ZTF19acgjosf,SN Ia,0.9312031746031745
ZTF19acgjpgh,SLSN-I,0.4315996392496392
ZTF19acgmkrt,SN Ia,0.7362885281385282
ZTF19acgogcm,SN Ia,0.2046286075036074
ZTF19acgonwy,SN Ia,0.9589341269841268
ZTF19acgouje,SN Ia,0.2046286075036074
ZTF19acgphsf,SN Ia,0.2046286075036074
ZTF19acgpkye,SN Ia,0.2046286075036074
ZTF19acgpqxt,SN Ia,0.6897369047619049
ZTF19acgqjln,SN Ia,0.99
ZTF19acgrbeb,SN Ia,0.6646428571428572
ZTF19acgxbwo,SN Ia,0.7303999999999999
ZTF19acgzwbm,SN II,0.2046286075036074
ZTF19acgzzea,SN IIP,0.2046286075036074
ZTF19achagst,SN Ia,0.97
ZTF19achahea,SN Ia,0.2046286075036074
ZTF19achajnc,SN Ia,0.815
ZTF19achaspq,SN Ia,0.46
ZTF19achejoc,SN Ia,0.83
ZTF19achetvw,SN Ia,0.9187507936507935
ZTF19achiyvy,SN Ic,0.9564107142857143
ZTF19achjpyc,SN Ia-91T-like,0.2046286075036074
ZTF19achjqbk,SN IIP,0.9398400793650793
ZTF19achtewn,SN Ia,0.515713131313131
ZTF19achticg,SN Ia,0.2046286075036074
ZTF19achtifr,SN II,0.2046286075036074
ZTF19achvpik,SN Ia,0.7302047619047619
ZTF19acifuyf,SN Ia,0.894
ZTF19acigkma,SN Ia-91T-like,0.8762333333333333
ZTF19acignlo,SN II,0.727
ZTF19acigqdd,SN Ia-91T-like,0.8901488095238095
ZTF19acihfxz,SN Ia,0.977
ZTF19acihlft,SN Ia,0.4907666666666667
ZTF19acitkzs,SN Ia,0.781
ZTF19acitnck,SN Ia,0.6393107142857144
ZTF19acjdufa,SN Ia,0.792
ZTF19acjdwqv,SN Ia,0.914915873015873
ZTF19acjerdh,SN Ia,0.9340773809523808
ZTF19acjerzj,SN Ia,0.2046286075036074
ZTF19acjfhom,SN Ia,0.8617420634920635
ZTF19acjifxp,SN Ia,0.2046286075036074
ZTF19acjjwsy,SN Ia,0.947525
ZTF19acjnatv,SN Ia,0.9460496031746032
ZTF19acjnaxa,SN Ia,0.93191746031746
ZTF19acjqecl,SN Ia,0.7623647186147187
ZTF19acjtkha,SN Ia,0.762
ZTF19acjtpmm,SN II,0.2046286075036074
ZTF19acjtpqd,SN Ic,0.2046286075036074
ZTF19acjuomg,SN Ia,0.99
ZTF19acjurot,SN Ia,0.7604313852813853
ZTF19acjutrw,SN IIn,0.2046286075036074
ZTF19acjwcqy,SN Ic-BL,0.9431186507936508
ZTF19acjwdnu,SN II,0.8963674603174601
ZTF19acjwqvo,SN Ia,0.845
ZTF19ackbclh,SN IIn,0.2046286075036074
ZTF19ackjjwf,SN Ib,0.811
ZTF19ackjlrd,SN Ia,0.2046286075036074
ZTF19ackjmge,SN Ia,0.2046286075036074
ZTF19ackjnuq,SN Ia,0.2046286075036074
ZTF19ackjozg,SN Ia,0.2046286075036074
ZTF19ackjsys,SN Ia,0.2046286075036074
ZTF19ackjszs,SN Ib,0.2046286075036074
ZTF19acmblbi,SN Ia,0.6469007936507939
ZTF19acmdpyr,SN Ia,0.867
ZTF19acmelor,SN Ib,0.9022857142857144
ZTF19acmgyka,SN Ia,0.954
ZTF19acmvrsw,SN Ia,0.689334126984127
ZTF19acmwfli,SN II,0.2046286075036074
ZTF19acmwipq,SN Ia,0.2046286075036074
ZTF19acmwkul,SN Ia,0.2046286075036074
ZTF19acmwszk,SLSN-II,0.2046286075036074
ZTF19acmxidf,SN Ia,0.6343523809523809
ZTF19acmxymo,SN Ia,0.2046286075036074
ZTF19acmyacs,SN II,0.2046286075036074
ZTF19acmyljb,SN Ia,0.2046286075036074
ZTF19acmywjc,SN Ia,0.2046286075036074
ZTF19acnfjyw,SN Ia,0.92
ZTF19acngsnb,SN Ia,0.9217853174603174
ZTF19acngsnc,SN Ia,0.73499126984127
ZTF19acnjwgm,SN Ia,0.707
ZTF19acnkeji,SN Ia,0.971
ZTF19acnpnqq,SN Ia,0.9051769841269839
ZTF19acnqsui,SN Ia,0.8663416666666667
ZTF19acnzkph,SN Ia,0.662
ZTF19acoaoty,SN Ia,0.985
ZTF19acojuzv,SN Ia,0.693
ZTF19acojxzo,SN Ia,0.738
ZTF19acoknir,SN Ib/c,0.2046286075036074
ZTF19acokufi,SN Ia,0.7453837662337663
ZTF19acokzjy,SN Ia,0.988
ZTF19acolhnl,SN Ia,0.2046286075036074
ZTF19acordoi,SN Ia-91T-like,0.931725
ZTF19acoxgqw,SN Ia,0.7067392857142858
ZTF19acoyxuv,SN Ia,0.2046286075036074
ZTF19acpfnth,SN Ia,0.2046286075036074
ZTF19acpgaet,SN Ia,0.7702920634920636
ZTF19acpmuwu,SN Ia,0.951
ZTF19acqdato,SN Ia,0.2046286075036074
ZTF19acqmwtg,SN Ia,0.2046286075036074
ZTF19acqupbp,SN Ia,0.7900575396825398
ZTF19acqxoll,SN Ia,0.9724857142857144
ZTF19acqypso,SN Ia,0.9420190476190476
ZTF19acrbyzj,SN Ia,0.589352380952381
ZTF19acrcupt,SN Ia,0.9217202380952381
ZTF19acrcxri,SN II,0.514
ZTF19acrdcwh,SN Ia,0.5244464646464644
ZTF19acrddcz,SN Ia-91T-like,0.7180790043290044
ZTF19acrdqej,SN Ia,0.829
ZTF19acrenwk,SN Ia,0.7556119047619051
ZTF19acrmmpq,SN Ia,0.6897456709956711
ZTF19acruaaa,SN Ia,0.2046286075036074
ZTF19acruqph,SN Ia,0.986
ZTF19acrvfkz,SN Ia,0.2046286075036074
ZTF19acrwvao,SN II,0.2046286075036074
ZTF19acrwyyb,SN Ibn,0.2046286075036074
ZTF19acrwzqs,SN Ia,0.2046286075036074
ZTF19acryaon,SN Ia,0.5223163059163057
ZTF19acryurj,SN II,0.417
ZTF19acsaoxd,SN Ia,0.2046286075036074
ZTF19acsfpmi,SN Ia,0.2046286075036074
ZTF19acsfvog,SN Ia,0.2046286075036074
ZTF19acshfvz,SN Ia,0.2046286075036074
ZTF19acshkft,SN Ia,0.8589392857142857
ZTF19acspfcb,SN Ia,0.2046286075036074
ZTF19acsvqrx,SN Ia,0.8923630952380953
ZTF19acszmgx,SN II,0.2046286075036074
ZTF19actaiag,SN Ia,0.2046286075036074
ZTF19acteaxl,SN Ia,0.2046286075036074
ZTF19actfpma,SN Ia,0.2046286075036074
ZTF19actfpmy,SN Ia,0.2046286075036074
ZTF19actfxcd,SN IIP,0.2046286075036074
ZTF19acthgxq,SN Ia,0.2046286075036074
ZTF19acthucv,SN Ia,0.2046286075036074
ZTF19actldas,SN Ia,0.724352380952381
ZTF19actzjrf,SN Ia,0.2046286075036074
ZTF19acudiph,SN Ia,0.2046286075036074
ZTF19acuitcy,SN Ia,0.2046286075036074
ZTF19acukcte,SN Ia,0.2046286075036074
ZTF19acukucu,SN IIn,0.7861742424242425
ZTF19aculczm,SN Ia,0.2046286075036074
ZTF19aculgvn,SN Ia,0.2046286075036074
ZTF19aculypc,SN Ia,0.2046286075036074
ZTF19acuybzx,SN Ia,0.2046286075036074
ZTF19acvgbeh,SN Ia-91T-like,0.2046286075036074
ZTF19acvkibv,SN IIn,0.2046286075036074
ZTF19acvmcdd,SN II,0.2046286075036074
ZTF19acvrgde,SN Ia,0.2046286075036074
ZTF19acvrigb,SN Ia,0.2046286075036074
ZTF19acvrjzd,SN II,0.2046286075036074
ZTF19acvtrxj,SN II,0.2046286075036074
ZTF19acwbhih,SN II,0.2046286075036074
ZTF19acwqvvn,SN Ia,0.7914
ZTF20aauhbvu,SN IIP,0.2046286075036074
ZTF20aaurwes,SN Ia,0.2046286075036074
ZTF20abjaapj,SN II,0.49968297258297234
ZTF20abjfufv,SN Ia,0.5795428571428572
ZTF20abjtavx,SN Ib,0.8555825396825397
ZTF20abmlxrx,SN Ia-CSM,0.5996270202020203
ZTF20abnbilr,SN Ia,0.2046286075036074
ZTF20abnnfpv,SN II,0.2046286075036074
ZTF20abobpcb,SLSN-I,0.5221218614718615
ZTF20abpucsd,SN Ia,0.2046286075036074
ZTF20abpuijn,SN Ia,0.2046286075036074
ZTF20abpvhij,SN Ia,0.2046286075036074
ZTF20abpvolc,SN Ia,0.2046286075036074
ZTF20abqaqgv,SN Ia,0.2046286075036074
ZTF20abqdqyh,SN II,0.2046286075036074
ZTF20abqfgee,SN Ia,0.2046286075036074
ZTF20abqgzhh,SN Ia,0.2046286075036074
ZTF20abqlawg,SN Ia,0.5828643217893218
ZTF20abqlgtv,SN Ia,0.2046286075036074
ZTF20abqnztv,SN Ia,0.9307841269841268
