id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.20731645021644987
ZTF18aatrkga,SN Ia,0.20731645021644987
ZTF19acdkzxk,SN II,0.20731645021644987
ZTF19acdxlns,SN Ia,0.6958785714285718
ZTF19acecluy,SN II,0.20731645021644987
ZTF19acekkts,SN Ia,0.20731645021644987
ZTF19acenveq,SN Ia,0.20731645021644987
ZTF19aceqxtg,SN Ia,0.20731645021644987
ZTF19acetxvq,SN Ia,0.20731645021644987
ZTF19aceuacu,SN Ia,0.9612333333333335
ZTF19acewotx,SN Ia,0.20731645021644987
ZTF19acewuwn,SN II,0.9493857142857144
ZTF19acexijn,SN Ia,0.20731645021644987
ZTF19acfecsg,SN Ia,0.6958785714285718
ZTF19acfejbj,SN II,0.4303160533910534
ZTF19acfmwlh,SN Ia,0.20731645021644987
ZTF19acfrntd,SN Ia,0.20731645021644987
ZTF19acfsbpa,SN II,0.20731645021644987
ZTF19acfsqjx,SN Ia,0.9688214285714285
ZTF19acftaml,SN Ia,0.6237958152958151
ZTF19acftfav,SN IIP,0.5082565295815296
ZTF19acftfst,SN Ia,0.8262136724386726
ZTF19acfthre,SN Ia,0.20731645021644987
ZTF19acftude,SN IIn,0.9907428571428571
ZTF19acfwynw,SLSN-I,0.791227380952381
ZTF19acfxbki,SN Ia,0.20731645021644987
ZTF19acfxbxe,SN Ia,0.20731645021644987
ZTF19acgaxej,SN Ia,0.20731645021644987
ZTF19acgbkzr,SN II,0.7979882756132757
ZTF19acgbzam,SN Ia,0.7956619047619048
ZTF19acgcdas,SN Ia,0.20731645021644987
ZTF19acgcshq,SN Ia,0.9433714285714286
ZTF19acgdfjt,SN Ia,0.20731645021644987
ZTF19acgdxel,SN Ia,0.6950035714285718
ZTF19acgemqj,SN Ia-91T-like,0.6964500000000002
ZTF19acgfvvi,SN II,0.20731645021644987
ZTF19acgjnfz,SN Ia,0.20731645021644987
ZTF19acgjnis,SN Ia,0.20731645021644987
ZTF19acgjohb,SN Ia,0.6468946248196246
ZTF19acgjojy,SN Ia,0.8031422438672436
ZTF19acgjosf,SN Ia,0.7012946248196247
ZTF19acgjpgh,SLSN-I,0.5419787518037519
ZTF19acgmkrt,SN Ia,0.9012027777777777
ZTF19acgogcm,SN Ia,0.20731645021644987
ZTF19acgonwy,SN Ia,0.8318589105339106
ZTF19acgouje,SN Ia,0.20731645021644987
ZTF19acgphsf,SN Ia,0.20731645021644987
ZTF19acgpkye,SN Ia,0.20731645021644987
ZTF19acgpqxt,SN Ia,0.5469827200577198
ZTF19acgqjln,SN Ia,0.984
ZTF19acgrbeb,SN Ia,0.5426517676767675
ZTF19acgxbwo,SN Ia,0.8528976190476191
ZTF19acgzwbm,SN II,0.20731645021644987
ZTF19acgzzea,SN IIP,0.20731645021644987
ZTF19achagst,SN Ia,0.9601428571428571
ZTF19achahea,SN Ia,0.20731645021644987
ZTF19achajnc,SN Ia,0.941292857142857
ZTF19achaspq,SN Ia,0.7125833333333333
ZTF19achejoc,SN Ia,0.7761833333333334
ZTF19achetvw,SN Ia,0.6033779581529578
ZTF19achiyvy,SN Ic,0.794935101010101
ZTF19achjpyc,SN Ia-91T-like,0.20731645021644987
ZTF19achjqbk,SN IIP,0.6555743867243865
ZTF19achtewn,SN Ia,0.6958785714285718
ZTF19achticg,SN Ia,0.20731645021644987
ZTF19achtifr,SN II,0.20731645021644987
ZTF19achvpik,SN Ia,0.8685845238095239
ZTF19acifuyf,SN Ia,0.93805
ZTF19acigkma,SN Ia-91T-like,0.8795297619047621
ZTF19acignlo,SN II,0.9056000000000001
ZTF19acigqdd,SN Ia-91T-like,0.9638880952380953
ZTF19acihfxz,SN Ia,0.973
ZTF19acihlft,SN Ia,0.7264285714285714
ZTF19acitkzs,SN Ia,0.9228500000000001
ZTF19acitnck,SN Ia,0.4013589105339105
ZTF19acjdufa,SN Ia,0.9416357142857144
ZTF19acjdwqv,SN Ia,0.7848184343434342
ZTF19acjerdh,SN Ia,0.7790470057720056
ZTF19acjerzj,SN Ia,0.20731645021644987
ZTF19acjfhom,SN Ia,0.7469803391053389
ZTF19acjifxp,SN Ia,0.20731645021644987
ZTF19acjjwsy,SN Ia,0.9880428571428571
ZTF19acjnatv,SN Ia,0.6468946248196246
ZTF19acjnaxa,SN Ia,0.6943565295815296
ZTF19acjqecl,SN Ia,0.7898666666666669
ZTF19acjtkha,SN Ia,0.7976619047619048
ZTF19acjtpmm,SN II,0.20731645021644987
ZTF19acjtpqd,SN Ic,0.20731645021644987
ZTF19acjuomg,SN Ia,0.971
ZTF19acjurot,SN Ia,0.7898666666666669
ZTF19acjutrw,SN IIn,0.20731645021644987
ZTF19acjwcqy,SN Ic-BL,0.6426410533910532
ZTF19acjwdnu,SN II,0.6034565295815295
ZTF19acjwqvo,SN Ia,0.91925
ZTF19ackbclh,SN IIn,0.20731645021644987
ZTF19ackjjwf,SN Ib,0.906
ZTF19ackjlrd,SN Ia,0.20731645021644987
ZTF19ackjmge,SN Ia,0.20731645021644987
ZTF19ackjnuq,SN Ia,0.20731645021644987
ZTF19ackjozg,SN Ia,0.20731645021644987
ZTF19ackjsys,SN Ia,0.20731645021644987
ZTF19ackjszs,SN Ib,0.20731645021644987
ZTF19aclkbqc,SN Ia,0.8001531746031749
ZTF19aclljyq,SN Ia,0.8284190476190476
ZTF19aclobbu,SN II,0.86585
ZTF19aclofmz,SN Ia,0.883
ZTF19aclyezb,SN Ia,0.9469928571428571
ZTF19acmbekd,SN Ibn,0.7554023809523813
ZTF19acmbiad,SN Ia,0.8583333333333334
ZTF19acmbjvi,SN Ia,0.6126410533910531
ZTF19acmbkmr,SN Ia,0.6555743867243865
ZTF19acmblbi,SN Ia,0.46333986291486284
ZTF19acmdpyr,SN Ia,0.938
ZTF19acmelor,SN Ib,0.8675285714285715
ZTF19acmgyka,SN Ia,0.964
ZTF19acmvrsw,SN Ia,0.5082565295815296
ZTF19acmwfli,SN II,0.20731645021644987
ZTF19acmwipq,SN Ia,0.20731645021644987
ZTF19acmwkul,SN Ia,0.20731645021644987
ZTF19acmwszk,SLSN-II,0.20731645021644987
ZTF19acmxidf,SN Ia,0.4314089105339105
ZTF19acmxymo,SN Ia,0.20731645021644987
ZTF19acmyacs,SN II,0.20731645021644987
ZTF19acmyljb,SN Ia,0.20731645021644987
ZTF19acmywjc,SN Ia,0.20731645021644987
ZTF19acnfjyw,SN Ia,0.962
ZTF19acngsnb,SN Ia,0.7557870851370849
ZTF19acngsnc,SN Ia,0.5535474025974023
ZTF19acnjwgm,SN Ia,0.886
ZTF19acnkeji,SN Ia,0.958
ZTF19acnpnqq,SN Ia,0.6613977994227993
ZTF19acnqsui,SN Ia,0.5931255772005769
ZTF19acnzkph,SN Ia,0.884
ZTF19acoaoty,SN Ia,0.9826785714285714
ZTF19acojuzv,SN Ia,0.901
ZTF19acojxzo,SN Ia,0.8535833333333334
ZTF19acoknir,SN Ib/c,0.20731645021644987
ZTF19acokufi,SN Ia,0.7884202380952384
ZTF19acokzjy,SN Ia,0.98
ZTF19acolhnl,SN Ia,0.20731645021644987
ZTF19acordoi,SN Ia-91T-like,0.9161261904761906
ZTF19acoxgqw,SN Ia,0.4840922438672438
ZTF19acoyxuv,SN Ia,0.20731645021644987
ZTF19acpfnth,SN Ia,0.20731645021644987
ZTF19acpgaet,SN Ia,0.690930339105339
ZTF19acpmuwu,SN Ia,0.96025
ZTF19acqdato,SN Ia,0.20731645021644987
ZTF19acqmwtg,SN Ia,0.20731645021644987
ZTF19acqupbp,SN Ia,0.5258854978354977
ZTF19acqxoll,SN Ia,0.9695928571428571
ZTF19acqypso,SN Ia,0.96215
ZTF19acrbyzj,SN Ia,0.4274089105339105
ZTF19acrcupt,SN Ia,0.9440714285714287
ZTF19acrcxri,SN II,0.82985
ZTF19acrdcwh,SN Ia,0.6950035714285718
ZTF19acrddcz,SN Ia-91T-like,0.7898666666666669
ZTF19acrdqej,SN Ia,0.93
ZTF19acrenwk,SN Ia,0.538359307359307
ZTF19acrmmpq,SN Ia,0.7898666666666669
ZTF19acruaaa,SN Ia,0.20731645021644987
ZTF19acruqph,SN Ia,0.983
ZTF19acrvfkz,SN Ia,0.20731645021644987
ZTF19acrwvao,SN II,0.20731645021644987
ZTF19acrwyyb,SN Ibn,0.20731645021644987
ZTF19acrwzqs,SN Ia,0.20731645021644987
ZTF19acryaon,SN Ia,0.6964500000000002
ZTF19acryurj,SN II,0.82285
ZTF19acsaoxd,SN Ia,0.20731645021644987
ZTF19acsfpmi,SN Ia,0.20731645021644987
ZTF19acsfvog,SN Ia,0.20731645021644987
ZTF19acshfvz,SN Ia,0.20731645021644987
ZTF19acshkft,SN Ia,0.6345974025974024
ZTF19acspfcb,SN Ia,0.20731645021644987
ZTF19acsvqrx,SN Ia,0.6639612914862913
ZTF19acszmgx,SN II,0.20731645021644987
ZTF19actaiag,SN Ia,0.20731645021644987
ZTF19acteaxl,SN Ia,0.20731645021644987
ZTF19actfpma,SN Ia,0.20731645021644987
ZTF19actfpmy,SN Ia,0.20731645021644987
ZTF19actfxcd,SN IIP,0.20731645021644987
ZTF19acthgxq,SN Ia,0.20731645021644987
ZTF19acthucv,SN Ia,0.20731645021644987
ZTF19actldas,SN Ia,0.5046089105339104
ZTF19actzjrf,SN Ia,0.20731645021644987
ZTF19acudiph,SN Ia,0.20731645021644987
ZTF19acuitcy,SN Ia,0.20731645021644987
ZTF19acukcte,SN Ia,0.20731645021644987
ZTF19acukucu,SN IIn,0.8535388888888887
ZTF19aculczm,SN Ia,0.20731645021644987
ZTF19aculgvn,SN Ia,0.20731645021644987
ZTF19aculypc,SN Ia,0.20731645021644987
ZTF19acuybzx,SN Ia,0.20731645021644987
ZTF19acvgbeh,SN Ia-91T-like,0.20731645021644987
ZTF19acvkibv,SN IIn,0.20731645021644987
ZTF19acvmcdd,SN II,0.20731645021644987
ZTF19acvrgde,SN Ia,0.20731645021644987
ZTF19acvrigb,SN Ia,0.20731645021644987
ZTF19acvrjzd,SN II,0.20731645021644987
ZTF19acvtrxj,SN II,0.20731645021644987
ZTF19acwbhih,SN II,0.20731645021644987
ZTF19acwqvvn,SN Ia,0.9493857142857144
ZTF20aauhbvu,SN IIP,0.20731645021644987
ZTF20aaurwes,SN Ia,0.20731645021644987
ZTF20abjaapj,SN II,0.6950035714285718
ZTF20abjfufv,SN Ia,0.8505
ZTF20abjtavx,SN Ib,0.8205797619047619
ZTF20abmlxrx,SN Ia-CSM,0.49489303751803754
ZTF20abnbilr,SN Ia,0.20731645021644987
ZTF20abnnfpv,SN II,0.20731645021644987
ZTF20abobpcb,SLSN-I,0.8329428571428571
ZTF20abpucsd,SN Ia,0.20731645021644987
ZTF20abpuijn,SN Ia,0.20731645021644987
ZTF20abpvhij,SN Ia,0.20731645021644987
ZTF20abpvolc,SN Ia,0.20731645021644987
ZTF20abqaqgv,SN Ia,0.20731645021644987
ZTF20abqdqyh,SN II,0.20731645021644987
ZTF20abqfgee,SN Ia,0.20731645021644987
ZTF20abqgzhh,SN Ia,0.20731645021644987
ZTF20abqlawg,SN Ia,0.6958785714285718
ZTF20abqlgtv,SN Ia,0.20731645021644987
ZTF20abqnztv,SN Ia,0.6468946248196246
ZTF20absvtnc,SN Ia,0.7067365079365081
ZTF20absvwdh,SN Ia,0.6468946248196246
ZTF20absyium,SN Ia,0.20731645021644987
ZTF20abszzlp,SN Ia,0.20731645021644987
ZTF20abtnpwt,SN Ia,0.5868845238095238
ZTF20abuqali,SN II,0.6358946248196244
ZTF20abvqibv,SN Ia-91T-like,0.20731645021644987
ZTF20abvqilf,SN Ia,0.6964500000000002
ZTF20abvtozi,SN Ia,0.9106000000000001
ZTF20abvyare,SN Ia,0.20731645021644987
ZTF20abwdaeo,SN II,0.7521162698412698
ZTF20abwkqxd,SN Ia,0.8122738095238096
ZTF20abwktfx,SN Ia,0.7744119047619049
ZTF20abxfiev,SN Ia,0.9801785714285715
ZTF20abxgxjd,SN Ia,0.7999041486291485
ZTF20abxhigx,SN Ia,0.20731645021644987
ZTF20abxidyb,SN Ia,0.951554761904762
ZTF20abxjefm,SN Ia,0.9513357142857144
ZTF20abxkwbi,SN II,0.20731645021644987
ZTF20abxxzxy,SN Ia,0.20731645021644987
ZTF20abxyajd,SN Ia,0.20731645021644987
ZTF20abxyaje,SN II,0.20731645021644987
ZTF20abxyaqc,SN Ia,0.8296619047619048
ZTF20abxyfye,SN Ia,0.8914119047619049
ZTF20abxyggc,SN Ia,0.20731645021644987
ZTF20abxyjfg,SN Ia,0.20731645021644987
ZTF20abxzrqw,SN Ia,0.908
ZTF20abybeex,SN II,0.6964500000000002
ZTF20abydkrl,SN Ia,0.7953333333333333
ZTF20abyfmjr,SN Ia,0.9765880952380953
ZTF20abygigy,SN Ia,0.961
ZTF20abyiohf,SN Ia,0.978
ZTF20abyjpxx,SN Ia,0.9964285714285714
ZTF20abylbuf,SN Ia,0.89
ZTF20abyskia,SN Ia,0.966
ZTF20abysqxw,SN Ia,0.20731645021644987
ZTF20abywpkl,SN Ia,0.91925
ZTF20abywydb,SN II,0.20731645021644987
ZTF20abyxuky,SN Ia,0.9800428571428571
ZTF20abyylgi,SN II,0.7966619047619048
ZTF20abyzbxa,SN Ia,0.93105
ZTF20abyzomt,SN II,0.5082565295815296
ZTF20abzbfct,SN Ia,0.887
ZTF20abzcsbt,SN Ia,0.919
ZTF20abzetdf,SN Ia,0.96485
ZTF20abzjads,SN Ia,0.965
ZTF20abzjoxd,SN IIn,0.9518297619047618
ZTF20abzpxxu,SN Ia,0.9964285714285714
ZTF20abzqlts,SN II,0.9471595238095237
ZTF20abzvxyk,SN Ia,0.9964285714285714
ZTF20acacqko,SN Ia,0.20731645021644987
ZTF20acbeacx,SN II,0.20731645021644987
ZTF20acbovrt,SN Ia,0.946
ZTF20acbttnt,SN Ia-91T-like,0.9724285714285714
ZTF20accbsxa,SN Ic,0.20731645021644987
ZTF20accdijx,SN II,0.20731645021644987
ZTF20acchxpm,SN Ia,0.20731645021644987
ZTF20accoccp,SN Ic,0.20731645021644987
ZTF20accodxy,SN Ia,0.20731645021644987
ZTF20accsfkt,SN Ia,0.8766464285714287
ZTF20accvlzn,SN IIn,0.20731645021644987
ZTF20accxzmn,SN Ia,0.8734261904761905
ZTF20acdafau,SN Ia,0.20731645021644987
ZTF20acdalpf,SN Ia,0.20731645021644987
ZTF20acdnmpv,SN Ia,0.20731645021644987
ZTF20acdqjeq,SN Iax[02cx-like],0.20731645021644987
ZTF20acduffd,SN Ia,0.20731645021644987
ZTF20acedqis,SN II,0.20731645021644987
ZTF20acfasbq,SN Ia,0.20731645021644987
ZTF20acfdmex,SN II,0.20731645021644987
ZTF20acfkkyf,SN Ia,0.20731645021644987
ZTF20acflmyv,SN Ia,0.20731645021644987
