id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.6349248907009739
ZTF18aatrkga,SN Ia,0.6349248907009739
ZTF19acdkzxk,SN II,0.6349248907009739
ZTF19acdxlns,SN Ia,0.29667889091902244
ZTF19acecluy,SN II,0.6349248907009739
ZTF19acekkts,SN Ia,0.6349248907009739
ZTF19acenveq,SN Ia,0.6349248907009739
ZTF19aceqxtg,SN Ia,0.6349248907009739
ZTF19acetxvq,SN Ia,0.6349248907009739
ZTF19aceuacu,SN Ia,0.9015083499833499
ZTF19acewotx,SN Ia,0.6349248907009739
ZTF19acewuwn,SN II,0.37857142857142856
ZTF19acexijn,SN Ia,0.6349248907009739
ZTF19acfecsg,SN Ia,0.5734847199240389
ZTF19acfmwlh,SN Ia,0.6349248907009739
ZTF19acfrntd,SN Ia,0.6349248907009739
ZTF19acfsbpa,SN II,0.6349248907009739
ZTF19acfsqjx,SN Ia,0.9274759587634586
ZTF19acftaml,SN Ia,0.9463595571095571
ZTF19acftfav,SN IIP,0.8059128815628814
ZTF19acftfst,SN Ia,0.9351710428460428
ZTF19acfthre,SN Ia,0.6349248907009739
ZTF19acftude,SN IIn,0.4713212669683258
ZTF19acfwynw,SLSN-I,0.510348334998335
ZTF19acfxbki,SN Ia,0.6349248907009739
ZTF19acfxbxe,SN Ia,0.6349248907009739
ZTF19acgaxej,SN Ia,0.6349248907009739
ZTF19acgbkzr,SN II,0.8216938465129638
ZTF19acgbzam,SN Ia,0.22857142857142856
ZTF19acgcdas,SN Ia,0.6349248907009739
ZTF19acgcshq,SN Ia,0.5002236097236097
ZTF19acgdfjt,SN Ia,0.6349248907009739
ZTF19acgdxel,SN Ia,0.3100996465522782
ZTF19acgemqj,SN Ia-91T-like,0.41901016563845506
ZTF19acgfvvi,SN II,0.6349248907009739
ZTF19acgjnfz,SN Ia,0.6349248907009739
ZTF19acgjnis,SN Ia,0.6349248907009739
ZTF19acgjohb,SN Ia,0.8879312298812297
ZTF19acgjojy,SN Ia,0.9242615339725634
ZTF19acgjosf,SN Ia,0.9395035458006046
ZTF19acgjpgh,SLSN-I,0.8456799568895158
ZTF19acgmkrt,SN Ia,0.7852451625172214
ZTF19acgogcm,SN Ia,0.6349248907009739
ZTF19acgonwy,SN Ia,0.890327566877567
ZTF19acgouje,SN Ia,0.6349248907009739
ZTF19acgphsf,SN Ia,0.6349248907009739
ZTF19acgpkye,SN Ia,0.6349248907009739
ZTF19acgpqxt,SN Ia,0.9070130300255301
ZTF19acgqjln,SN Ia,0.9285833333333333
ZTF19acgrbeb,SN Ia,0.9110527777777779
ZTF19acgxbwo,SN Ia,0.37257142857142855
ZTF19acgzwbm,SN II,0.6349248907009739
ZTF19acgzzea,SN IIP,0.6349248907009739
ZTF19achagst,SN Ia,0.963
ZTF19achahea,SN Ia,0.6349248907009739
ZTF19achajnc,SN Ia,0.7005714285714285
ZTF19achaspq,SN Ia,0.4630030303030303
ZTF19achejoc,SN Ia,0.615
ZTF19achetvw,SN Ia,0.9360749417249419
ZTF19achiyvy,SN Ic,0.9956505827505829
ZTF19achjpyc,SN Ia-91T-like,0.6349248907009739
ZTF19achjqbk,SN IIP,0.8543313547563546
ZTF19achtewn,SN Ia,0.4830169014679852
ZTF19achticg,SN Ia,0.6349248907009739
ZTF19achtifr,SN II,0.6349248907009739
ZTF19achvpik,SN Ia,0.4146482605114184
ZTF19acifuyf,SN Ia,0.665
ZTF19acigkma,SN Ia-91T-like,0.6506153846153846
ZTF19acigqdd,SN Ia-91T-like,0.9380254856254857
ZTF19acihfxz,SN Ia,0.826
ZTF19acihlft,SN Ia,0.30416666666666664
ZTF19acitkzs,SN Ia,0.672
ZTF19acitnck,SN Ia,0.9121387428747723
ZTF19acjdufa,SN Ia,0.5496923076923076
ZTF19acjdwqv,SN Ia,0.9313270101630394
ZTF19acjerdh,SN Ia,0.9949172494172496
ZTF19acjerzj,SN Ia,0.6349248907009739
ZTF19acjfhom,SN Ia,0.8934774153134447
