id,type,prob_Ia
ZTF18aabukgo,SN Ia,0.2024418831168829
ZTF18aatrkga,SN Ia,0.2024418831168829
ZTF19acdkzxk,SN II,0.2024418831168829
ZTF19acdxlns,SN Ia,0.40473106060606057
ZTF19acecluy,SN II,0.2024418831168829
ZTF19acekkts,SN Ia,0.2024418831168829
ZTF19acenveq,SN Ia,0.2024418831168829
ZTF19aceqxtg,SN Ia,0.2024418831168829
ZTF19acetxvq,SN Ia,0.2024418831168829
ZTF19aceuacu,SN Ia,0.8816678571428572
ZTF19acewotx,SN Ia,0.2024418831168829
ZTF19acewuwn,SN II,0.6690761904761904
ZTF19acexijn,SN Ia,0.2024418831168829
ZTF19acfecsg,SN Ia,0.5161334415584413
ZTF19acfejbj,SN II,0.45245476190476175
ZTF19acfmwlh,SN Ia,0.2024418831168829
ZTF19acfrntd,SN Ia,0.2024418831168829
ZTF19acfsbpa,SN II,0.2024418831168829
ZTF19acfsqjx,SN Ia,0.9241011904761904
ZTF19acftaml,SN Ia,0.8723833333333333
ZTF19acftfav,SN IIP,0.585347619047619
ZTF19acftfst,SN Ia,0.8804476190476191
ZTF19acfthre,SN Ia,0.2024418831168829
ZTF19acftude,SN IIn,0.8583916666666667
ZTF19acfwynw,SLSN-I,0.8039420995670996
ZTF19acfxbki,SN Ia,0.2024418831168829
ZTF19acfxbxe,SN Ia,0.2024418831168829
ZTF19acgaxej,SN Ia,0.2024418831168829
ZTF19acgbkzr,SN II,0.8035271284271284
ZTF19acgbzam,SN Ia,0.58075
ZTF19acgcdas,SN Ia,0.2024418831168829
ZTF19acgcshq,SN Ia,0.7097499999999999
ZTF19acgdfjt,SN Ia,0.2024418831168829
ZTF19acgdxel,SN Ia,0.4330143939393939
ZTF19acgemqj,SN Ia-91T-like,0.6623036796536798
ZTF19acgfvvi,SN II,0.2024418831168829
ZTF19acgjnfz,SN Ia,0.2024418831168829
ZTF19acgjnis,SN Ia,0.2024418831168829
ZTF19acgjohb,SN Ia,0.8106976190476192
ZTF19acgjojy,SN Ia,0.8555218253968254
ZTF19acgjosf,SN Ia,0.8580321428571428
ZTF19acgjpgh,SLSN-I,0.4702961760461759
ZTF19acgmkrt,SN Ia,0.768588528138528
ZTF19acgogcm,SN Ia,0.2024418831168829
ZTF19acgonwy,SN Ia,0.8915190476190475
ZTF19acgouje,SN Ia,0.2024418831168829
ZTF19acgphsf,SN Ia,0.2024418831168829
